id,formula,X,Y,Z,struct,dE,form_en,lat,ahc,Tc,efermi,polarization,magX1,magX2,magY,magZ,magsum,ne,negativityX,negativityY,negativityZ,numX,numY,numZ,radiusX,radiusY,radiusZ,rXY,rYZ,rXZ,weightX,weightY,weightZ,densityX,densityY,densityZ,dipoleX,dipoleY,dipoleZ,latX,latY,latZ,structX,structY,structZ,periodX,periodY,periodZ,groupX,groupY,groupZ
2734,V2IrIn,V,Ir,In,xa,-0.690724,-0.0712185,6.296565269,550.6994,310.502,7.3508,0.735615,-0.464,1.832,0.178,0.061,1.607,22,1.63,2.2,1.78,23,77,49,135,135,155,1,0.870968,0.870968,50.9415,192.217,114.818,6,22.5622,7.31,87,54,65,3.02,3.84,4.59,BCC,FCC,TET,4,6,5,5,9,13
49,Co2CrGa,Co,Cr,Ga,l21,0.337266,-0.025833,5.708488601,538.5037,358.502,8.4362,0.590214,-0.537,-0.537,1.992,-0.028,0.89,27,1.88,1.66,1.81,27,24,31,135,140,130,0.964286,1.076923,1.038462,58.933194,51.9961,69.723,8.86,7.15,5.91,55,83,50,2.51,2.88,4.51,HEX,BCC,ORC,4,4,4,9,6,13
2269,Sc2PtBi,Sc,Pt,Bi,l21,1.604869,-0.6905365,6.975007356,537.1279,0,7.488,0.263861,0.158,0.158,0.008,-0.01,0.314,21,1.36,2.2,1.9,21,78,83,160,135,160,1.185185,0.84375,1,44.955908,195.084,208.9804,2.99,21.5,9.79,97,48,48,3.31,3.92,4.75,HEX,FCC,RHL,4,6,6,3,10,15
2826,V2RuSn,V,Ru,Sn,xa,-0.875041,-0.07683925,6.264155737,534.2546,316.502,8.3593,0.806415,-0.48,1.752,0.31,0.037,1.619,22,1.63,2.2,1.96,23,44,50,135,130,145,1.038462,0.896552,0.931034,50.9415,101.07,118.71,6,12.1,7.287,87,72,53,3.02,2.7,5.82,BCC,HEX,TET,4,5,5,5,8,14
2732,V2IrGa,V,Ir,Ga,xa,-0.834549,-0.36035375,6.06955288,533.351,249.002,6.8334,0.808495,-0.303,1.684,0.187,0.025,1.593,22,1.63,2.2,1.81,23,77,31,135,135,130,1,1.038462,1.038462,50.9415,192.217,69.723,6,22.5622,5.91,87,54,50,3.02,3.84,4.51,BCC,FCC,ORC,4,6,4,5,9,13
582,Fe2CrSi,Fe,Cr,Si,xa,-0.072308,-0.23313075,5.636796459,528.6538,0,11.4195,0.375981,2.334,0.88,-1.194,0.025,2.045,26,1.83,1.66,1.9,26,24,14,140,140,110,1,1.272727,1.272727,55.845,51.9961,28.085,7.87,7.15,2.3296,62,83,37.3,2.87,2.88,5.43,BCC,BCC,DIA,4,4,3,8,6,14
1660,Rh2FeSn,Rh,Fe,Sn,l21,0.864178,-0.246332,6.242392404,528.398,456.002,10.1777,0.844741,0.209,0.209,3.109,-0.016,3.511,30,2.28,1.83,1.96,45,26,50,135,140,145,0.964286,0.965517,0.931034,102.9055,55.845,118.71,12.4,7.87,7.287,66,62,53,3.8,2.87,5.82,FCC,BCC,TET,5,4,5,9,8,14
483,Cr2VSi,Cr,V,Si,l21,0.387166,-0.28481775,5.806982919,527.5831,52.5015,9.867,0.291074,1.697,1.697,-0.692,-0.038,2.664,21,1.66,1.63,1.9,24,23,14,140,135,110,1.037037,1.227273,1.272727,51.9961,50.9415,28.085,7.15,6,2.3296,83,87,37.3,2.88,3.02,5.43,BCC,BCC,DIA,4,4,3,6,5,14
2762,V2NbAs,V,Nb,As,l21,0.185855,-0.08689625,6.161598384,526.1214,123.002,7.3219,0.343573,0.728,0.728,-0.115,-0.011,1.33,20,1.63,1.6,2.18,23,41,33,135,145,115,0.931034,1.26087,1.173913,50.9415,92.90637,74.921595,6,8.57,5.75,87,98,30,3.02,3.3,4.13,BCC,BCC,RHL,4,5,4,5,5,15
177,Co2RuAl,Co,Ru,Al,l21,0.151563,-0.138972,5.838179056,524.3069,934.502,10.1992,0.409357,1.525,1.525,1.323,-0.025,4.348,29,1.88,2.2,1.61,27,44,13,135,130,125,1.038462,1.04,1.08,58.933194,101.07,26.981538,8.86,12.1,2.7,55,72,57.8,2.51,2.7,4.05,HEX,HEX,FCC,4,5,3,9,8,13
1650,Rh2FeAl,Rh,Fe,Al,l21,1.475713,-0.58723175,5.997065949,523.1805,484.502,10.8755,0.812008,0.554,0.554,3.194,-0.003,4.299,29,2.28,1.83,1.61,45,26,13,135,140,125,0.964286,1.12,1.08,102.9055,55.845,26.981538,12.4,7.87,2.7,66,62,57.8,3.8,2.87,4.05,FCC,BCC,FCC,5,4,3,9,8,13
836,Mn2CoSn,Mn,Co,Sn,xa,-1.37279,-0.009413,6.065863197,518.6043,676.502,8.9844,0.418775,3.22,-2.518,0.823,0.014,1.539,27,1.55,1.88,1.96,25,27,50,140,135,145,1.037037,0.931034,0.965517,54.938044,58.933194,118.71,7.3,8.86,7.287,68,55,53,8.89,2.51,5.82,CUB,HEX,TET,4,4,5,7,9,14
1222,Ni2RhAl,Ni,Rh,Al,xa,-0.376743,-0.40848,5.815062321,513.7965,36.0015,9.2373,0.752596,0.485,0.15,0.205,-0.005,0.835,32,1.91,2.28,1.61,28,45,13,135,135,125,1,1.08,1.08,58.6934,102.9055,26.981538,8.9,12.4,2.7,49,66,57.8,3.52,3.8,4.05,FCC,FCC,FCC,4,5,3,10,9,13
1692,Rh2MnSi,Rh,Mn,Si,l21,1.930005,-0.604957,5.972998863,511.1331,361.502,11.549,0.459221,0.458,0.458,3.656,0.003,4.575,29,2.28,1.55,1.9,45,25,14,135,140,110,0.964286,1.272727,1.227273,102.9055,54.938044,28.085,12.4,7.3,2.3296,66,68,37.3,3.8,8.89,5.43,FCC,CUB,DIA,5,4,3,9,7,14
1001,Mn2TiSn,Mn,Ti,Sn,l21,0.955496,-0.20045475,6.127278249,508.9743,418.502,8.6053,0.975436,1.323,1.323,-0.574,-0.061,2.011,22,1.55,1.54,1.96,25,22,50,140,140,145,1,0.965517,0.965517,54.938044,47.867,118.71,7.3,4.506,7.287,68,100,53,8.89,2.95,5.82,CUB,HEX,TET,4,4,5,7,4,14
1654,Rh2FeGa,Rh,Fe,Ga,l21,1.327463,-0.4380685,6.016654221,507.997,418.502,9.5203,0.90445,0.533,0.533,3.189,-0.014,4.241,29,2.28,1.83,1.81,45,26,31,135,140,130,0.964286,1.076923,1.038462,102.9055,55.845,69.723,12.4,7.87,5.91,66,62,50,3.8,2.87,4.51,FCC,BCC,ORC,5,4,4,9,8,13
2777,V2NiGe,V,Ni,Ge,l21,0.15177,-0.09766125,5.933516849,504.5001,0,7.0367,0.24123,0.346,0.346,0.021,-0.008,0.705,24,1.63,1.91,2.01,23,28,32,135,135,125,1,1.08,1.08,50.9415,58.6934,72.63,6,8.9,5.3234,87,49,40,3.02,3.52,5.66,BCC,FCC,DIA,4,4,4,5,10,14
2047,Ru2TiAs,Ru,Ti,As,l21,1.398667,-0.369962,6.125210669,503.1135,61.5015,11.1056,0.877268,0.298,0.298,0.091,0.032,0.719,25,2.2,1.54,2.18,44,22,33,130,140,115,0.928571,1.217391,1.130435,101.07,47.867,74.921595,12.1,4.506,5.75,72,100,30,2.7,2.95,4.13,HEX,HEX,RHL,5,4,4,8,4,15
1765,Rh2RuGe,Rh,Ru,Ge,xa,-0.438355,-0.00849975,6.10995979,501.2392,108.002,10.6296,0.053579,0.316,0.311,0.615,-0.01,1.232,30,2.28,2.2,2.01,45,44,32,135,130,125,1.038462,1.04,1.08,102.9055,101.07,72.63,12.4,12.1,5.3234,66,72,40,3.8,2.7,5.66,FCC,HEX,DIA,5,5,4,9,8,14
127,Co2NbGe,Co,Nb,Ge,l21,0.687925,-0.18187525,5.960695205,496.4934,121.502,8.3326,0.687592,0.844,0.844,0.012,0.024,1.724,27,1.88,1.6,2.01,27,41,32,135,145,125,0.931034,1.16,1.08,58.933194,92.90637,72.63,8.86,8.57,5.3234,55,98,40,2.51,3.3,5.66,HEX,BCC,DIA,4,5,4,9,5,14
2468,Ti2IrGa,Ti,Ir,Ga,xa,-0.280702,-0.60225125,6.245147292,493.4586,159.002,6.8223,1,0.54,1.226,-0.068,-0.007,1.691,20,1.54,2.2,1.81,22,77,31,140,135,130,1.037037,1.038462,1.076923,47.867,192.217,69.723,4.506,22.5622,5.91,100,54,50,2.95,3.84,4.51,HEX,FCC,ORC,4,6,4,4,9,13
1755,Rh2RhIn,Rh,Rh,In,xa,-0.000018,-0.02841,6.313859687,485.1626,270.002,9.6049,0.498447,0.718,0.646,0.646,-0.026,1.984,30,2.28,2.28,1.78,45,45,49,135,135,155,1,0.870968,0.870968,102.9055,102.9055,114.818,12.4,12.4,7.31,66,66,65,3.8,3.8,4.59,FCC,FCC,TET,5,5,5,9,9,13
901,Mn2MnSi,Mn,Mn,Si,xa,-0.000082,-0.42916525,5.634549273,483.0023,211.502,10.8779,0.943601,2.541,-0.798,-0.798,0.045,0.99,25,1.55,1.55,1.9,25,25,14,140,140,110,1,1.272727,1.272727,54.938044,54.938044,28.085,7.3,7.3,2.3296,68,68,37.3,8.89,8.89,5.43,CUB,CUB,DIA,4,4,3,7,7,14
1149,Ni2IrGa,Ni,Ir,Ga,xa,-0.372027,-0.1938995,5.869322867,472.9098,64.5015,7.2311,0.767059,0.519,0.196,0.229,-0.01,0.934,32,1.91,2.2,1.81,28,77,31,135,135,130,1,1.038462,1.038462,58.6934,192.217,69.723,8.9,22.5622,5.91,49,54,50,3.52,3.84,4.51,FCC,FCC,ORC,4,6,4,10,9,13
170,Co2RhGa,Co,Rh,Ga,l21,0.030598,-0.07193425,5.853777831,472.7154,484.502,8.4098,0.488822,1.451,1.451,0.681,-0.084,3.499,30,1.88,2.28,1.81,27,45,31,135,135,130,1,1.038462,1.038462,58.933194,102.9055,69.723,8.86,12.4,5.91,55,66,50,2.51,3.8,4.51,HEX,FCC,ORC,4,5,4,9,9,13
694,Fe2RhAl,Fe,Rh,Al,xa,-0.258893,-0.203634,5.882808807,470.815,2880.01,10.3332,0.333913,2.469,-1.905,0.273,0.029,0.866,28,1.83,2.28,1.61,26,45,13,140,135,125,1.037037,1.08,1.12,55.845,102.9055,26.981538,7.87,12.4,2.7,62,66,57.8,2.87,3.8,4.05,BCC,FCC,FCC,4,5,3,8,9,13
2891,V2ZnSi,V,Zn,Si,l21,0.315102,-0.00792375,5.971557779,466.8765,147.002,6.987,0.025455,0.494,0.494,0.027,-0.004,1.011,16,1.63,1.65,1.9,23,30,14,135,135,110,1,1.227273,1.227273,50.9415,65.38,28.085,6,7.134,2.3296,87,38.67,37.3,3.02,2.66,5.43,BCC,HEX,DIA,4,4,3,5,12,14
944,Mn2PdSb,Mn,Pd,Sb,xa,-0.290438,-0.123624,6.370404188,461.8581,0,10.0839,0.084093,3.652,-3.164,0.04,0.043,0.571,29,1.55,2.2,2.05,25,46,51,140,140,145,1,0.965517,0.965517,54.938044,106.42,121.76,7.3,12,6.68,68,26.14,43,8.89,3.89,4.51,CUB,FCC,RHL,4,5,5,7,10,15
2159,Sc2CrBi,Sc,Cr,Bi,l21,0.471474,-0.0033895,7.065514195,460.989,384.002,6.4028,0.075771,-0.297,-0.297,3.521,-0.017,2.91,17,1.36,1.66,1.9,21,24,83,160,140,160,1.142857,0.875,1,44.955908,51.9961,208.9804,2.99,7.15,9.79,97,83,48,3.31,2.88,4.75,HEX,BCC,RHL,4,4,6,3,6,15
38,Co2CoGa,Co,Co,Ga,xa,-0.000177,-0.09934475,5.679539649,460.652,757.502,7.9328,0.713769,1.716,1.26,1.26,-0.08,4.156,30,1.88,1.88,1.81,27,27,31,135,135,130,1,1.038462,1.038462,58.933194,58.933194,69.723,8.86,8.86,5.91,55,55,50,2.51,2.51,4.51,HEX,HEX,ORC,4,4,4,9,9,13
2476,Ti2MnAs,Ti,Mn,As,l21,0.393947,-0.349046,6.176296305,459.8073,288.002,8.1425,0.053922,-0.707,-0.707,1.978,0.052,0.616,20,1.54,1.55,2.18,22,25,33,140,140,115,1,1.217391,1.217391,47.867,54.938044,74.921595,4.506,7.3,5.75,100,68,30,2.95,8.89,4.13,HEX,CUB,RHL,4,4,4,4,7,15
1659,Rh2FeSi,Rh,Fe,Si,l21,1.077817,-0.42369525,5.931265421,459.4412,48.0015,11.8328,0.865102,0.255,0.255,2.988,-0.001,3.497,30,2.28,1.83,1.9,45,26,14,135,140,110,0.964286,1.272727,1.227273,102.9055,55.845,28.085,12.4,7.87,2.3296,66,62,37.3,3.8,2.87,5.43,FCC,BCC,DIA,5,4,3,9,8,14
2217,Sc2MnIn,Sc,Mn,In,l21,0.225516,-0.17401275,6.912072024,459.2091,235.502,5.3099,0.622564,-0.294,-0.294,3.399,-0.086,2.725,16,1.36,1.55,1.78,21,25,49,160,140,155,1.142857,0.903226,1.032258,44.955908,54.938044,114.818,2.99,7.3,7.31,97,68,65,3.31,8.89,4.59,HEX,CUB,TET,4,4,5,3,7,13
82,Co2HfGa,Co,Hf,Ga,l21,1.569425,-0.48302825,6.016057423,457.2897,178.502,6.7515,0.95424,0.584,0.584,-0.105,-0.009,1.054,25,1.88,1.3,1.81,27,72,31,135,155,130,0.870968,1.192308,1.038462,58.933194,178.49,69.723,8.86,13.3,5.91,55,103,50,2.51,3.2,4.51,HEX,HEX,ORC,4,6,4,9,4,13
318,Cr2CrSi,Cr,Cr,Si,l21,0.000146,-0.16854825,5.712521938,456.5214,198.002,11.3763,0.070577,1.19,1.19,-0.832,-0.02,1.528,22,1.66,1.66,1.9,24,24,14,140,140,110,1,1.272727,1.272727,51.9961,51.9961,28.085,7.15,7.15,2.3296,83,83,37.3,2.88,2.88,5.43,BCC,BCC,DIA,4,4,3,6,6,14
1736,Rh2PdSi,Rh,Pd,Si,l21,0.523169,-0.306634,6.05722518,456.0463,0,11.0484,0.198684,0.143,0.143,0.043,-0.006,0.323,32,2.28,2.2,1.9,45,46,14,135,140,110,0.964286,1.272727,1.227273,102.9055,106.42,28.085,12.4,12,2.3296,66,26.14,37.3,3.8,3.89,5.43,FCC,FCC,DIA,5,5,3,9,10,14
111,Co2MoAl,Co,Mo,Al,l21,0.770608,-0.18757625,5.877454595,454.5875,309.002,10.4912,0.409604,1.165,1.165,0.448,-0.004,2.774,27,1.88,2.16,1.61,27,42,13,135,145,125,0.931034,1.16,1.08,58.933194,95.95,26.981538,8.86,10.2,2.7,55,87,57.8,2.51,3.15,4.05,HEX,BCC,FCC,4,5,3,9,6,13
1753,Rh2RhGa,Rh,Rh,Ga,l21,0.000054,-0.1652475,6.12053245,451.705,252.002,9.3357,0.443793,0.614,0.614,0.637,-0.017,1.848,30,2.28,2.28,1.81,45,45,31,135,135,130,1,1.038462,1.038462,102.9055,102.9055,69.723,12.4,12.4,5.91,66,66,50,3.8,3.8,4.51,FCC,FCC,ORC,5,5,4,9,9,13
2153,Sc2CoSb,Sc,Co,Sb,l21,1.03102,-0.38461825,6.719300573,449.5666,0,7.4579,0.241867,-0.121,-0.121,0.82,0.03,0.608,20,1.36,1.88,2.05,21,27,51,160,135,145,1.185185,0.931034,1.103448,44.955908,58.933194,121.76,2.99,8.86,6.68,97,55,43,3.31,2.51,4.51,HEX,HEX,RHL,4,4,5,3,9,15
714,Fe2RuSi,Fe,Ru,Si,xa,-0.606183,-0.20371075,5.764422161,448.7846,592.502,11.8166,0.276549,2.644,-0.162,0.462,0.048,2.992,28,1.83,2.2,1.9,26,44,14,140,130,110,1.076923,1.181818,1.272727,55.845,101.07,28.085,7.87,12.1,2.3296,62,72,37.3,2.87,2.7,5.43,BCC,HEX,DIA,4,5,3,8,8,14
2537,Ti2PtPb,Ti,Pt,Pb,l21,0.518989,-0.22584575,6.649736822,448.2209,88.5015,7.7243,0.411047,0.832,0.832,0.123,0.013,1.8,22,1.54,2.2,1.8,22,78,82,140,135,180,1.037037,0.75,0.777778,47.867,195.084,207.2,4.506,21.5,11.3,100,48,47,2.95,3.92,4.95,HEX,FCC,FCC,4,6,6,4,10,14
2544,Ti2RhBi,Ti,Rh,Bi,l21,0.179975,-0.131422,6.623466391,448.1871,111.002,8.4523,0.289231,0.695,0.695,0.143,0.01,1.543,22,1.54,2.28,1.9,22,45,83,140,135,160,1.037037,0.84375,0.875,47.867,102.9055,208.9804,4.506,12.4,9.79,100,66,48,2.95,3.8,4.75,HEX,FCC,RHL,4,5,6,4,9,15
2535,Ti2PtGe,Ti,Pt,Ge,l21,0.6469,-0.56285375,6.372498638,447.4078,100.502,7.904,0.288772,0.693,0.693,0.111,0.002,1.499,22,1.54,2.2,2.01,22,78,32,140,135,125,1.037037,1.08,1.12,47.867,195.084,72.63,4.506,21.5,5.3234,100,48,40,2.95,3.92,5.66,HEX,FCC,DIA,4,6,4,4,10,14
2457,Ti2HfGa,Ti,Hf,Ga,xa,-0.0914,-0.12030025,6.586808561,441.2583,187.502,5.0529,0.112305,1.103,0.236,0.156,-0.041,1.454,15,1.54,1.3,1.81,22,72,31,140,155,130,0.903226,1.192308,1.076923,47.867,178.49,69.723,4.506,13.3,5.91,100,103,50,2.95,3.2,4.51,HEX,HEX,ORC,4,6,4,4,4,13
2811,V2RhIn,V,Rh,In,xa,-0.836882,-0.0653425,6.28367047,439.4095,366.002,7.7368,0.798119,-0.435,1.822,0.203,0.057,1.647,22,1.63,2.28,1.78,23,45,49,135,135,155,1,0.870968,0.870968,50.9415,102.9055,114.818,6,12.4,7.31,87,66,65,3.02,3.8,4.59,BCC,FCC,TET,4,5,5,5,9,13
485,Cr2WAl,Cr,W,Al,l21,0.79132,-0.05856475,6.020133187,439.1759,403.502,9.0852,0.338084,1.68,1.68,-0.551,-0.022,2.787,21,1.66,1.7,1.61,24,74,13,140,135,125,1.037037,1.08,1.12,51.9961,183.84,26.981538,7.15,19.3,2.7,83,68,57.8,2.88,3.16,4.05,BCC,BCC,FCC,4,6,3,6,6,13
181,Co2RuGa,Co,Ru,Ga,l21,0.148812,-0.0000265,5.854989812,436.0757,924.002,8.7825,0.234091,1.514,1.514,1.397,-0.068,4.357,29,1.88,2.2,1.81,27,44,31,135,130,130,1.038462,1,1.038462,58.933194,101.07,69.723,8.86,12.1,5.91,55,72,50,2.51,2.7,4.51,HEX,HEX,ORC,4,5,4,9,8,13
997,Mn2TiIn,Mn,Ti,In,l21,0.806265,-0.07652825,6.218246122,435.1015,0,7.8115,0.034544,2.182,2.182,-0.957,-0.129,3.278,21,1.55,1.54,1.78,25,22,49,140,140,155,1,0.903226,0.903226,54.938044,47.867,114.818,7.3,4.506,7.31,68,100,65,8.89,2.95,4.59,CUB,HEX,TET,4,4,5,7,4,13
423,Cr2PtGa,Cr,Pt,Ga,xa,-0.741799,-0.1740155,6.079392978,430.4431,1002,8.7882,0.687125,2.909,-2.21,0.212,-0.003,0.908,25,1.66,2.2,1.81,24,78,31,140,135,130,1.037037,1.038462,1.076923,51.9961,195.084,69.723,7.15,21.5,5.91,83,48,50,2.88,3.92,4.51,BCC,FCC,ORC,4,6,4,6,10,13
1044,Mn2ZnSi,Mn,Zn,Si,l21,0.421008,-0.1447765,5.758884101,423.9553,208.502,9.0701,0.766131,1.807,1.807,-0.005,-0.086,3.523,20,1.55,1.65,1.9,25,30,14,140,135,110,1.037037,1.227273,1.272727,54.938044,65.38,28.085,7.3,7.134,2.3296,68,38.67,37.3,8.89,2.66,5.43,CUB,HEX,DIA,4,4,3,7,12,14
2508,Ti2NiAl,Ti,Ni,Al,l21,0.030127,-0.26901775,6.215339913,417.8016,124.502,7.0414,0.09322,0.421,0.421,0.493,0.017,1.352,21,1.54,1.91,1.61,22,28,13,140,135,125,1.037037,1.08,1.12,47.867,58.6934,26.981538,4.506,8.9,2.7,100,49,57.8,2.95,3.52,4.05,HEX,FCC,FCC,4,4,3,4,10,13
494,Cr2WSi,Cr,W,Si,l21,0.526785,-0.11157475,5.885685318,416.9396,0,10.287,0.103475,0.812,0.812,-0.273,-0.022,1.329,22,1.66,1.7,1.9,24,74,14,140,135,110,1.037037,1.227273,1.272727,51.9961,183.84,28.085,7.15,19.3,2.3296,83,68,37.3,2.88,3.16,5.43,BCC,BCC,DIA,4,6,3,6,6,14
1369,Pd2CrGe,Pd,Cr,Ge,l21,0.240917,-0.17979025,6.213157782,415.4526,0,9.0385,0.383323,0.059,0.059,3.32,-0.054,3.384,30,2.2,1.66,2.01,46,24,32,140,140,125,1,1.12,1.12,106.42,51.9961,72.63,12,7.15,5.3234,26.14,83,40,3.89,2.88,5.66,FCC,BCC,DIA,5,4,4,10,6,14
2104,Ru2ZrBi,Ru,Zr,Bi,l21,1.734136,-0.10649625,6.608949489,411.632,133.502,11.4026,0.941254,0.464,0.464,-0.027,0.019,0.92,25,2.2,1.33,1.9,44,40,83,130,155,160,0.83871,0.96875,0.8125,101.07,91.224,208.9804,12.1,6.52,9.79,72,112,48,2.7,3.23,4.75,HEX,HEX,RHL,5,5,6,8,4,15
2219,Sc2MnSb,Sc,Mn,Sb,l21,0.590882,-0.31888175,6.831730551,408.3245,213.002,7.1544,0.743127,-0.392,-0.392,2.964,0.044,2.224,18,1.36,1.55,2.05,21,25,51,160,140,145,1.142857,0.965517,1.103448,44.955908,54.938044,121.76,2.99,7.3,6.68,97,68,43,3.31,8.89,4.51,HEX,CUB,RHL,4,4,5,3,7,15
1372,Pd2CrSb,Pd,Cr,Sb,l21,0.266627,-0.1875095,6.450130477,407.0988,0,10.0729,0.180227,0.024,0.024,3.531,-0.047,3.532,31,2.2,1.66,2.05,46,24,51,140,140,145,1,0.965517,0.965517,106.42,51.9961,121.76,12,7.15,6.68,26.14,83,43,3.89,2.88,4.51,FCC,BCC,RHL,5,4,5,10,6,15
1353,Pd2CoAl,Pd,Co,Al,l21,0.345576,-0.3877145,6.053693889,403.2742,0,9.6115,0.774302,0.025,0.025,1.722,-0.01,1.762,32,2.2,1.88,1.61,46,27,13,140,135,125,1.037037,1.08,1.12,106.42,58.933194,26.981538,12,8.86,2.7,26.14,55,57.8,3.89,2.51,4.05,FCC,HEX,FCC,5,4,3,10,9,13
1358,Pd2CoGe,Pd,Co,Ge,l21,0.02295,-0.104535,6.088821539,402.4691,0,9.1644,0.796292,0.034,0.034,1.652,-0.013,1.707,33,2.2,1.88,2.01,46,27,32,140,135,125,1.037037,1.08,1.12,106.42,58.933194,72.63,12,8.86,5.3234,26.14,55,40,3.89,2.51,5.66,FCC,HEX,DIA,5,4,4,10,9,14
80,Co2HfB,Co,Hf,B,l21,0.786766,-0.0087085,5.704518903,395.7988,0,7.8347,0.983676,0.541,0.541,-0.09,0.027,1.019,25,1.88,1.3,2.04,27,72,5,135,155,85,0.870968,1.823529,1.588235,58.933194,178.49,10.81,8.86,13.3,2.34,55,103,20.5,2.51,3.2,8.73,HEX,HEX,TET,4,6,2,9,4,13
848,Mn2CuAl,Mn,Cu,Al,xa,-0.406737,-0.1788145,5.865131138,391.1564,1023,8.8074,0.530222,2.76,-2.548,0.005,-0.01,0.207,18,1.55,1.9,1.61,25,29,13,140,135,125,1.037037,1.08,1.12,54.938044,63.546,26.981538,7.3,8.96,2.7,68,46.5,57.8,8.89,3.61,4.05,CUB,FCC,FCC,4,4,3,7,11,13
2221,Sc2MnSn,Sc,Mn,Sn,l21,0.342359,-0.286434,6.890168684,389.5011,450.002,5.7344,0.732457,-0.331,-0.331,3.379,0.03,2.747,17,1.36,1.55,1.96,21,25,50,160,140,145,1.142857,0.965517,1.103448,44.955908,54.938044,118.71,2.99,7.3,7.287,97,68,53,3.31,8.89,5.82,HEX,CUB,TET,4,4,5,3,7,14
1732,Rh2PdGe,Rh,Pd,Ge,l21,0.445234,-0.2133965,6.140849042,386.8748,0,9.8703,0.48105,0.16,0.16,0.059,-0.009,0.37,32,2.28,2.2,2.01,45,46,32,135,140,125,0.964286,1.12,1.08,102.9055,106.42,72.63,12.4,12,5.3234,66,26.14,40,3.8,3.89,5.66,FCC,FCC,DIA,5,5,4,9,10,14
171,Co2RhGe,Co,Rh,Ge,xa,-0.156767,-0.03690975,5.857945519,384.9468,531.002,9.524,0.772051,1.666,0.186,0.272,0.012,2.136,31,1.88,2.28,2.01,27,45,32,135,135,125,1,1.08,1.08,58.933194,102.9055,72.63,8.86,12.4,5.3234,55,66,40,2.51,3.8,5.66,HEX,FCC,DIA,4,5,4,9,9,14
1422,Pd2MnBi,Pd,Mn,Bi,l21,0.377643,-0.20131775,6.609932367,382.1883,198.002,8.8781,0.221247,0.083,0.083,4.042,-0.059,4.149,32,2.2,1.55,1.9,46,25,83,140,140,160,1,0.875,0.875,106.42,54.938044,208.9804,12,7.3,9.79,26.14,68,48,3.89,8.89,4.75,FCC,CUB,RHL,5,4,6,10,7,15
2677,V2CoGa,V,Co,Ga,xa,-0.340823,-0.1272275,5.902184947,382.0604,328.502,6.5093,0.884252,-0.185,1.435,0.564,0.009,1.823,22,1.63,1.88,1.81,23,27,31,135,135,130,1,1.038462,1.038462,50.9415,58.933194,69.723,6,8.86,5.91,87,55,50,3.02,2.51,4.51,BCC,HEX,ORC,4,4,4,5,9,13
1629,Rh2CrAs,Rh,Cr,As,l21,0.567877,-0.08782475,6.121765644,381.3811,331.502,10.5945,0.212279,0.546,0.546,3.103,0.077,4.272,29,2.28,1.66,2.18,45,24,33,135,140,115,0.964286,1.217391,1.173913,102.9055,51.9961,74.921595,12.4,7.15,5.75,66,83,30,3.8,2.88,4.13,FCC,BCC,RHL,5,4,4,9,6,15
2428,Ti2CrSb,Ti,Cr,Sb,l21,0.047747,-0.05812725,6.374925428,381.081,0,9.3784,0.056251,0.207,0.207,-0.185,0.003,0.232,19,1.54,1.66,2.05,22,24,51,140,140,145,1,0.965517,0.965517,47.867,51.9961,121.76,4.506,7.15,6.68,100,83,43,2.95,2.88,4.51,HEX,BCC,RHL,4,4,5,4,6,15
471,Cr2TiSb,Cr,Ti,Sb,l21,0.815766,-0.0122165,6.212436533,380.4599,460.502,10.3008,0.948296,1.737,1.737,-0.577,-0.039,2.858,21,1.66,1.54,2.05,24,22,51,140,140,145,1,0.965517,0.965517,51.9961,47.867,121.76,7.15,4.506,6.68,83,100,43,2.88,2.95,4.51,BCC,HEX,RHL,4,4,5,6,4,15
244,Co2ZnAs,Co,Zn,As,l21,1.287124,-0.017584,5.789138372,379.6442,255.002,8.1887,0.169855,0.703,0.703,-0.032,0.002,1.376,25,1.88,1.65,2.18,27,30,33,135,135,115,1,1.173913,1.173913,58.933194,65.38,74.921595,8.86,7.134,5.75,55,38.67,30,2.51,2.66,4.13,HEX,HEX,RHL,4,4,4,9,12,15
2128,Sc2AuGe,Sc,Au,Ge,l21,2.199744,-0.7298035,6.781593852,375.4031,0,6.2787,0.582855,0.192,0.192,0.026,-0.014,0.396,11,1.36,2.4,2.01,21,79,32,160,135,125,1.185185,1.08,1.28,44.955908,196.966569,72.63,2.99,19.3,5.3234,97,36,40,3.31,4.08,5.66,HEX,FCC,DIA,4,6,4,3,11,14
2682,V2CoSi,V,Co,Si,xa,-0.345337,-0.286317,5.776486817,373.0535,136.502,8.7344,0.916549,-0.186,0.716,0.386,-0.004,0.912,23,1.63,1.88,1.9,23,27,14,135,135,110,1,1.227273,1.227273,50.9415,58.933194,28.085,6,8.86,2.3296,87,55,37.3,3.02,2.51,5.43,BCC,HEX,DIA,4,4,3,5,9,14
2562,Ti2RuSn,Ti,Ru,Sn,xa,-0.532477,-0.35400275,6.437102742,373.0154,879.002,8.2181,1,0.535,1.228,-0.113,-0.003,1.647,20,1.54,2.2,1.96,22,44,50,140,130,145,1.076923,0.896552,0.965517,47.867,101.07,118.71,4.506,12.1,7.287,100,72,53,2.95,2.7,5.82,HEX,HEX,TET,4,5,5,4,8,14
