atom_num_X,symbol_X,mass_X,period_X,group_X,stable_phase_X,atomic_radius_X,negativity_X,density_X,tot_val_X,s_val_X,p_val_X,d_val_X,f_val_X,atom_num_Y,symbol_Y,mass_Y,period_Y,group_Y,stable_phase_Y,atomic_radius_Y,negativity_Y,density_Y,tot_val_Y,s_val_Y,p_val_Y,d_val_Y,f_val_Y,atom_num_Z,symbol_Z,mass_Z,period_Z,group_Z,stable_phase_Z,atomic_radius_Z,negativity_Z,density_Z,tot_val_Z,s_val_Z,p_val_Z,d_val_Z,f_val_Z,ratio_XY,ratio_XZ,ratio_YZ,lat_type,lat,x1_mag,x2_mag,y_mag,z_mag,tot_mag,tot_en,form_en,formula,num_valence
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,5,B,10.811,2,13,rho,1.2,2.04,2.34,3.0,2.0,1.0,0.0,0.0,1.0,1.5,1.5,xa,5.656402796967129,2.937,-0.306,0.212,0.044,2.992,-7.521,0.176,Mn2PtB,27.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,83,Bi,208.9804,6,15,rho,1.6,2.02,9.807,5.0,2.0,3.0,10.0,14.0,1.0,1.125,1.125,l21,6.4892445403226,3.589,3.589,0.196,-0.086,7.58,-6.876,0.161,Mn2PtBi,29.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,31,Ga,69.723,4,13,orth,1.8,1.81,5.907,3.0,2.0,1.0,10.0,0.0,1.0,1.0,1.0,l21,6.118816750468105,3.461,3.461,0.312,-0.102,7.372,-6.968,-0.183,Mn2PtGa,27.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,32,Ge,72.64,4,14,fcc,1.5,2.01,5.323,4.0,2.0,2.0,10.0,0.0,1.0,1.2,1.2,l21,6.156054143579653,3.437,3.437,0.291,-0.094,7.324,-7.258,-0.075,Mn2PtGe,28.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,49,In,114.818,5,13,tet,2.0,1.78,7.31,3.0,2.0,1.0,10.0,0.0,1.0,0.9,0.9,l21,6.322903115312413,3.595,3.595,0.283,-0.094,7.652,-6.77,-0.063,Mn2PtIn,27.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,12,Mg,24.305,3,2,hex,1.7,1.31,1.738,2.0,2.0,0.0,0.0,0.0,1.0,1.0588235294117647,1.0588235294117647,l21,6.194236753314224,3.641,3.641,0.379,-0.02,7.864,-6.564,-0.151,Mn2PtMg,26.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,82,Pb,207.2,6,14,fcc,1.8,2.33,11.342,4.0,2.0,2.0,10.0,14.0,1.0,1.0,1.0,l21,6.455122825606541,3.685,3.685,0.276,-0.06,7.892,-6.801,0.152,Mn2PtPb,28.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,1.0,1.2,1.2,l21,6.338472897930341,3.367,3.367,0.218,-0.083,7.1,-7.042,0.015,Mn2PtSb,29.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,1.0,1.2,1.2,xa,5.887996278353034,3.151,0.502,0.234,0.008,3.988,-7.672,-0.288,Mn2PtSi,28.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,50,Sn,118.71,5,14,tet,1.7,1.96,7.287,4.0,2.0,2.0,10.0,0.0,1.0,1.0588235294117647,1.0588235294117647,l21,6.308730651680889,3.422,3.422,0.233,-0.132,7.208,-7.071,-0.065,Mn2PtSn,28.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,78,Pt,195.084,6,10,fcc,1.8,2.28,21.46,10.0,1.0,0.0,9.0,14.0,30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,1.0,1.2,1.2,xa,6.14025159271379,3.734,3.568,0.28,-0.051,7.784,-6.5,-0.156,Mn2PtZn,36.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,13,Al,26.9815386,3,13,fcc,1.8,1.61,2.698,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,xa,5.911287402903428,3.164,-1.655,0.345,0.011,1.964,-7.671,-0.404,Mn2RhAl,26.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,33,As,74.9216,4,15,rho,1.3,2.18,5.776,5.0,2.0,3.0,10.0,0.0,1.0,1.3846153846153846,1.3846153846153846,xa,5.927877266325759,3.227,0.201,0.383,0.04,3.964,-7.597,-0.103,Mn2RhAs,28.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,5,B,10.811,2,13,rho,1.2,2.04,2.34,3.0,2.0,1.0,0.0,0.0,1.0,1.5,1.5,xa,5.575916986716192,2.728,-1.03,0.201,0.042,2.012,-7.966,0.035,Mn2RhB,26.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,31,Ga,69.723,4,13,orth,1.8,1.81,5.907,3.0,2.0,1.0,10.0,0.0,1.0,1.0,1.0,l21,6.050536118053195,3.419,3.419,0.724,-0.088,7.684,-7.225,-0.136,Mn2RhGa,26.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,32,Ge,72.64,4,14,fcc,1.5,2.01,5.323,4.0,2.0,2.0,10.0,0.0,1.0,1.2,1.2,xa,5.918908978393128,3.162,-0.607,0.319,0.029,2.972,-7.713,-0.226,Mn2RhGe,27.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,49,In,114.818,5,13,tet,2.0,1.78,7.31,3.0,2.0,1.0,10.0,0.0,1.0,0.9,0.9,xa,6.197154434741126,3.47,3.488,0.4,-0.098,7.5,-7.002,0.009,Mn2RhIn,26.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,12,Mg,24.305,3,2,hex,1.7,1.31,1.738,2.0,2.0,0.0,0.0,0.0,1.0,1.0588235294117647,1.0588235294117647,l21,6.1382705467325405,3.498,3.498,0.605,-0.025,7.752,-6.703,0.014,Mn2RhMg,25.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,82,Pb,207.2,6,14,fcc,1.8,2.33,11.342,4.0,2.0,2.0,10.0,14.0,1.0,1.0,1.0,xa,6.39296101106242,3.568,3.442,0.415,-0.075,7.624,-7.042,0.214,Mn2RhPb,27.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,1.0,1.2,1.2,xa,6.074768121572234,3.276,0.293,0.33,0.005,3.976,-7.416,-0.055,Mn2RhSb,28.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,1.0,1.2,1.2,xa,5.801664207338419,3.019,-0.428,0.299,0.021,2.996,-8.094,-0.407,Mn2RhSi,27.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,50,Sn,118.71,5,14,tet,1.7,1.96,7.287,4.0,2.0,2.0,10.0,0.0,1.0,1.0588235294117647,1.0588235294117647,xa,6.286812086888117,3.469,3.287,0.417,-0.097,7.332,-7.403,-0.094,Mn2RhSn,27.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,45,Rh,102.9055,5,9,fcc,1.8,2.28,12.41,9.0,1.0,0.0,8.0,0.0,30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,1.0,1.2,1.2,l21,6.025227116775015,3.483,3.483,0.637,-0.049,7.744,-6.699,-0.051,Mn2RhZn,35.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,13,Al,26.9815386,3,13,fcc,1.8,1.61,2.698,3.0,2.0,1.0,0.0,0.0,0.9473684210526316,1.0,1.0555555555555556,xa,5.798017554738792,1.904,0.87,0.074,-0.012,2.896,-7.923,-0.172,Mn2RuAl,25.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,33,As,74.9216,4,15,rho,1.3,2.18,5.776,5.0,2.0,3.0,10.0,0.0,0.9473684210526316,1.3846153846153846,1.4615384615384615,xa,5.8761268398385536,2.963,-0.27,0.119,0.047,2.976,-8.05,-0.073,Mn2RuAs,27.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,5,B,10.811,2,13,rho,1.2,2.04,2.34,3.0,2.0,1.0,0.0,0.0,0.9473684210526316,1.5,1.5833333333333333,xa,5.574887554958889,0.0,0.0,0.0,0.0,2.412,-8.373,0.11,Mn2RuB,25.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,83,Bi,208.9804,6,15,rho,1.6,2.02,9.807,5.0,2.0,3.0,10.0,14.0,0.9473684210526316,1.125,1.1874999999999998,xa,6.25616671346206,3.112,2.65,0.181,-0.052,6.064,-7.395,0.428,Mn2RuBi,27.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,31,Ga,69.723,4,13,orth,1.8,1.81,5.907,3.0,2.0,1.0,10.0,0.0,0.9473684210526316,1.0,1.0555555555555556,xa,5.870561004786579,1.82,1.343,-0.066,-0.035,3.168,-7.64,-0.068,Mn2RuGa,25.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,32,Ge,72.64,4,14,fcc,1.5,2.01,5.323,4.0,2.0,2.0,10.0,0.0,0.9473684210526316,1.2,1.2666666666666666,xa,5.832869260133601,2.784,-0.974,0.084,0.033,2.004,-8.147,-0.177,Mn2RuGe,26.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,49,In,114.818,5,13,tet,2.0,1.78,7.31,3.0,2.0,1.0,10.0,0.0,0.9473684210526316,0.9,0.95,l21,6.230855551623995,3.354,3.354,0.7,-0.092,7.552,-7.299,0.195,Mn2RuIn,25.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,12,Mg,24.305,3,2,hex,1.7,1.31,1.738,2.0,2.0,0.0,0.0,0.0,0.9473684210526316,1.0588235294117647,1.1176470588235294,l21,6.101388199690266,3.301,3.301,0.287,-0.025,7.092,-6.982,0.217,Mn2RuMg,24.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,82,Pb,207.2,6,14,fcc,1.8,2.33,11.342,4.0,2.0,2.0,10.0,14.0,0.9473684210526316,1.0,1.0555555555555556,xa,6.331961537301879,3.379,3.41,0.251,-0.069,7.216,-7.344,0.396,Mn2RuPb,26.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,0.9473684210526316,1.2,1.2666666666666666,xa,6.110829102382764,3.178,-0.493,0.182,0.027,3.0,-7.825,0.018,Mn2RuSb,27.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,0.9473684210526316,1.2,1.2666666666666666,xa,5.775241271005348,2.658,-0.813,0.058,0.03,1.996,-8.558,-0.388,Mn2RuSi,26.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,50,Sn,118.71,5,14,tet,1.7,1.96,7.287,4.0,2.0,2.0,10.0,0.0,0.9473684210526316,1.0588235294117647,1.1176470588235294,xa,6.1668715133640655,3.173,3.19,0.292,-0.084,6.82,-7.713,0.08,Mn2RuSn,26.0
25,Mn,54.938045,4,7,bcc,1.8,1.55,7.44,7.0,2.0,0.0,5.0,0.0,44,Ru,101.07,5,8,hex,1.9,2.2,12.37,8.0,1.0,0.0,7.0,0.0,30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,0.9473684210526316,1.2,1.2666666666666666,xa,5.899358352130249,2.803,1.397,-0.189,-0.024,4.1,-7.008,0.122,Mn2RuZn,34.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,13,Al,26.9815386,3,13,fcc,1.8,1.61,2.698,3.0,2.0,1.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.0,xa,6.3447059436079645,0.008,-0.002,0.001,0.0,0.012,-6.806,0.26,Mo2AgAl,26.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,33,As,74.9216,4,15,rho,1.3,2.18,5.776,5.0,2.0,3.0,10.0,0.0,1.1111111111111112,1.5384615384615383,1.3846153846153846,l21,6.308194593842797,0.0,0.0,0.0,0.0,0.0,-6.848,0.445,Mo2AgAs,28.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,5,B,10.811,2,13,rho,1.2,2.04,2.34,3.0,2.0,1.0,0.0,0.0,1.1111111111111112,1.6666666666666667,1.5,l21,6.059700305045916,0.0,0.0,0.0,0.0,0.0,-6.918,0.881,Mo2AgB,26.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,83,Bi,208.9804,6,15,rho,1.6,2.02,9.807,5.0,2.0,3.0,10.0,14.0,1.1111111111111112,1.25,1.125,xa,6.677387195742088,0.659,-0.581,-0.008,-0.023,0.052,-6.35,0.789,Mo2AgBi,28.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,31,Ga,69.723,4,13,orth,1.8,1.81,5.907,3.0,2.0,1.0,10.0,0.0,1.1111111111111112,1.1111111111111112,1.0,xa,6.368990620532568,0.006,-0.002,0.0,0.0,0.008,-6.511,0.377,Mo2AgGa,26.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,32,Ge,72.64,4,14,fcc,1.5,2.01,5.323,4.0,2.0,2.0,10.0,0.0,1.1111111111111112,1.3333333333333333,1.2,l21,6.327435568339722,0.0,0.0,0.0,0.0,0.0,-6.827,0.459,Mo2AgGe,27.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,49,In,114.818,5,13,tet,2.0,1.78,7.31,3.0,2.0,1.0,10.0,0.0,1.1111111111111112,1.0,0.9,xa,6.536395436274965,0.025,-0.014,0.001,0.0,0.02,-6.303,0.507,Mo2AgIn,26.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,12,Mg,24.305,3,2,hex,1.7,1.31,1.738,2.0,2.0,0.0,0.0,0.0,1.1111111111111112,1.1764705882352942,1.0588235294117647,l21,6.423998440881598,0.0,0.0,0.0,0.0,0.0,-5.647,0.868,Mo2AgMg,25.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,82,Pb,207.2,6,14,fcc,1.8,2.33,11.342,4.0,2.0,2.0,10.0,14.0,1.1111111111111112,1.1111111111111112,1.0,xa,6.635620085353982,0.036,-0.018,0.001,0.0,0.024,-6.292,0.763,Mo2AgPb,27.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,1.1111111111111112,1.3333333333333333,1.2,l21,6.497592796991996,0.0,0.0,0.0,0.0,0.0,-6.638,0.521,Mo2AgSb,28.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,1.1111111111111112,1.3333333333333333,1.2,l21,6.237579600404778,0.0,0.0,0.0,0.0,0.0,-7.119,0.367,Mo2AgSi,27.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,50,Sn,118.71,5,14,tet,1.7,1.96,7.287,4.0,2.0,2.0,10.0,0.0,1.1111111111111112,1.1764705882352942,1.0588235294117647,xa,6.542008005953629,0.009,-0.005,0.0,0.0,0.008,-6.669,0.439,Mo2AgSn,27.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,47,Ag,107.8682,5,11,fcc,1.8,1.93,10.501,11.0,1.0,0.0,10.0,0.0,30,Zn,65.38,4,12,hex,1.5,1.65,7.134,12.0,2.0,0.0,10.0,0.0,1.1111111111111112,1.3333333333333333,1.2,xa,6.352116598646011,0.018,-0.011,0.001,0.0,0.016,-5.964,0.482,Mo2AgZn,35.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,13,Al,26.9815386,3,13,fcc,1.8,1.61,2.698,3.0,2.0,1.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.0,xa,6.358586767201096,0.005,-0.001,0.001,0.0,0.004,-7.033,0.144,Mo2AuAl,26.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,33,As,74.9216,4,15,rho,1.3,2.18,5.776,5.0,2.0,3.0,10.0,0.0,1.1111111111111112,1.5384615384615383,1.3846153846153846,l21,6.327435568339722,0.0,0.0,0.0,0.0,0.0,-7.146,0.258,Mo2AuAs,28.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,5,B,10.811,2,13,rho,1.2,2.04,2.34,3.0,2.0,1.0,0.0,0.0,1.1111111111111112,1.6666666666666667,1.5,l21,6.110114903420838,0.0,0.0,0.0,0.0,0.0,-7.187,0.723,Mo2AuB,26.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,83,Bi,208.9804,6,15,rho,1.6,2.02,9.807,5.0,2.0,3.0,10.0,14.0,1.1111111111111112,1.25,1.125,l21,6.618497238629011,0.0,0.0,0.0,0.0,0.0,-6.635,0.616,Mo2AuBi,28.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,31,Ga,69.723,4,13,orth,1.8,1.81,5.907,3.0,2.0,1.0,10.0,0.0,1.1111111111111112,1.1111111111111112,1.0,xa,6.380932833993026,0.038,-0.006,0.005,0.0,0.044,-6.693,0.306,Mo2AuGa,26.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,32,Ge,72.64,4,14,fcc,1.5,2.01,5.323,4.0,2.0,2.0,10.0,0.0,1.1111111111111112,1.3333333333333333,1.2,l21,6.352380945245232,0.0,0.0,0.0,0.0,0.0,-7.117,0.28,Mo2AuGe,27.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,49,In,114.818,5,13,tet,2.0,1.78,7.31,3.0,2.0,1.0,10.0,0.0,1.1111111111111112,1.0,0.9,xa,6.550470995402792,0.057,-0.011,0.006,0.0,0.064,-6.482,0.439,Mo2AuIn,26.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,12,Mg,24.305,3,2,hex,1.7,1.31,1.738,2.0,2.0,0.0,0.0,0.0,1.1111111111111112,1.1764705882352942,1.0588235294117647,xa,6.418954226453489,5.0,5.0,0.0,0.0,0.0,-6.343,0.277,Mo2AuMg,25.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,82,Pb,207.2,6,14,fcc,1.8,2.33,11.342,4.0,2.0,2.0,10.0,14.0,1.1111111111111112,1.1111111111111112,1.0,l21,6.57770253275395,0.0,0.0,0.0,0.0,0.0,-6.494,0.673,Mo2AuPb,27.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,51,Sb,121.76,5,15,rho,1.5,2.05,6.685,5.0,2.0,3.0,10.0,0.0,1.1111111111111112,1.3333333333333333,1.2,l21,6.506171653045762,0.0,0.0,0.0,0.0,0.0,-6.918,0.352,Mo2AuSb,28.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,14,Si,28.0855,3,14,fcc,1.5,1.9,2.3296,4.0,2.0,2.0,0.0,0.0,1.1111111111111112,1.3333333333333333,1.2,l21,6.281680213596549,0.0,0.0,0.0,0.0,0.0,-7.396,0.201,Mo2AuSi,27.0
42,Mo,95.96,5,6,bcc,2.0,2.16,10.22,6.0,1.0,0.0,5.0,0.0,79,Au,196.966569,6,11,fcc,1.8,2.54,19.282,11.0,1.0,0.0,10.0,14.0,50,Sn,118.71,5,14,tet,1.7,1.96,7.287,4.0,2.0,2.0,10.0,0.0,1.1111111111111112,1.1764705882352942,1.0588235294117647,l21,6.513596784784821,0.0,0.0,0.0,0.0,0.0,-6.843,0.376,Mo2AuSn,27.0
