id,formula,X,Y,Z,energy,formation,lat,spacegroup,tot_mag,X1_mag,X2_mag,Y_mag,Z_mag
735674,Cr2GaRh,Cr,Rh,Ga,-7.373,-0.043,5.90410515795004,F-43m,0.028,0.01,0.011,0.002,0.0
735675,Cr2GeRh,Cr,Rh,Ge,-7.851,-0.123,5.996442335365106,F-43m,1.012,2.719,-1.962,0.227,0.011
735677,Cr2InRh,Cr,Rh,In,-6.96,0.292,6.127493917080567,F-43m,-0.056,0.004,-0.041,0.002,0.001
388525,MgCr2Rh,Cr,Rh,Mg,-6.603,0.354,6.10854307772151,Fm-3m,5.468,2.474,2.474,0.288,0.001
735680,Cr2RhPb,Cr,Rh,Pb,-7.054,0.443,6.378705266237463,F-43m,6.984,3.237,3.409,0.174,-0.097
735679,Cr2SbRh,Cr,Rh,Sb,-7.58,0.021,6.194236753314224,F-43m,1.984,3.048,-1.494,0.328,0.025
735672,Cr2SiRh,Cr,Rh,Si,-8.203,-0.276,5.871953452894962,F-43m,1.0,2.32,-1.512,0.189,0.007
735678,Cr2SnRh,Cr,Rh,Sn,-7.593,-0.043,6.251257347035586,F-43m,1.012,3.121,-2.465,0.292,0.006
1123507,ZnCr2Rh,Cr,Rh,Zn,-6.885,0.003,6.008728038142713,F-43m,0.872,2.959,-2.298,0.057,0.054
735629,AlCr2Ru,Cr,Ru,Al,-8.104,-0.112,5.877053454509727,F-43m,0.016,0.001,0.014,0.003,-0.001
735634,Cr2AsRu,Cr,Ru,As,-8.2,0.017,5.931366038296069,F-43m,1.024,2.294,-1.307,-0.072,0.05
735628,Cr2BRu,Cr,Ru,B,-8.543,0.181,5.569218872633526,F-43m,0.132,-0.034,0.129,0.02,-0.002
735639,Cr2BiRu,Cr,Ru,Bi,-7.508,0.556,6.350530056813266,F-43m,2.908,2.471,-0.383,0.041,-0.008
735632,Cr2GaRu,Cr,Ru,Ga,-7.796,0.016,5.894910865789762,F-43m,0.064,0.038,0.013,0.006,-0.001
735633,Cr2GeRu,Cr,Ru,Ge,-8.197,0.014,5.894143379208623,F-43m,0.536,-0.002,0.479,0.051,-0.005
735635,Cr2InRu,Cr,Ru,In,-7.328,0.406,6.113113417946168,F-43m,0.984,0.562,0.266,0.038,-0.014
386500,MgCr2Ru,Cr,Ru,Mg,-7.027,0.413,6.039443832829506,Fm-3m,3.976,2.001,2.001,-0.219,-0.001
735638,Cr2RuPb,Cr,Ru,Pb,-7.341,0.64,6.352909572450971,F-43m,2.612,1.782,0.721,0.033,-0.014
735637,Cr2SbRu,Cr,Ru,Sb,-7.971,0.113,6.182957009441219,F-43m,1.02,2.751,-1.834,0.012,0.029
735630,Cr2SiRu,Cr,Ru,Si,-8.628,-0.217,5.792777374979644,F-43m,0.32,-0.11,0.321,0.037,-0.005
735636,Cr2SnRu,Cr,Ru,Sn,-7.803,0.23,6.117819434753109,F-43m,1.976,0.928,0.879,0.086,-0.014
748843,ZnCr2Ru,Cr,Ru,Zn,-7.174,0.197,5.876590183701051,F-43m,0.02,-0.001,0.02,-0.001,0.0
736007,AlFe2Ag,Fe,Ag,Al,-5.72,0.075,6.021846286016738,F-43m,4.648,2.589,2.152,0.009,-0.036
526237,Fe2AgAs,Fe,Ag,As,-5.687,0.336,6.0325636887116705,Fm-3m,4.716,2.377,2.377,0.052,-0.04
736006,Fe2AgB,Fe,Ag,B,-5.828,0.701,5.735309696622672,F-43m,4.724,2.597,2.12,0.044,-0.044
526016,Fe2AgBi,Fe,Ag,Bi,-5.33,0.539,6.392700009959368,Fm-3m,4.872,2.479,2.479,0.021,-0.055
736010,GaFe2Ag,Fe,Ag,Ga,-5.453,0.164,6.0711528759307205,F-43m,4.908,2.667,2.295,0.017,-0.065
736011,Fe2AgGe,Fe,Ag,Ge,-5.734,0.281,6.113684230164616,F-43m,5.14,2.743,2.358,0.025,-0.014
736013,InFe2Ag,Fe,Ag,In,-5.252,0.288,6.3021576551731044,F-43m,5.144,2.763,2.456,0.01,-0.067
525714,MgFe2Ag,Fe,Ag,Mg,-4.826,0.419,6.1309011570498795,Fm-3m,5.092,2.637,2.637,0.006,-0.04
736016,Fe2AgPb,Fe,Ag,Pb,-5.262,0.523,6.476808874325824,F-43m,5.48,2.852,2.592,0.02,-0.007
527125,Fe2AgSb,Fe,Ag,Sb,-5.543,0.346,6.234699641074287,Fm-3m,4.552,2.309,2.309,0.038,-0.049
736008,Fe2SiAg,Fe,Ag,Si,-6.007,0.208,5.95371798790393,F-43m,4.62,2.595,2.043,0.01,-0.021
736014,Fe2AgSn,Fe,Ag,Sn,-5.573,0.265,6.308194593842797,F-43m,5.088,2.754,2.348,0.007,-0.047
736009,ZnFe2Ag,Fe,Ag,Zn,-4.945,0.231,6.047912673822867,F-43m,4.92,2.641,2.392,0.016,-0.057
743862,AlFe2Au,Fe,Au,Al,-6.007,-0.1,6.05330284333693,F-43m,5.06,2.728,2.3,0.056,-0.025
525393,Fe2AsAu,Fe,Au,As,-5.901,0.233,6.079533666911137,Fm-3m,4.712,2.374,2.374,0.068,-0.059
743861,Fe2BAu,Fe,Au,B,-6.043,0.597,5.7808324850662185,F-43m,5.14,2.698,2.291,0.098,-0.013
527356,Fe2BiAu,Fe,Au,Bi,-5.55,0.43,6.410659320179263,Fm-3m,4.808,2.451,2.451,0.03,-0.074
743865,GaFe2Au,Fe,Au,Ga,-5.683,0.046,6.036957080176977,F-43m,5.132,2.728,2.346,0.059,-0.042
525885,Fe2GeAu,Fe,Au,Ge,-5.942,0.185,6.084291752833136,Fm-3m,4.876,2.459,2.459,0.072,-0.078
743868,InFe2Au,Fe,Au,In,-5.478,0.173,6.325170153785665,F-43m,5.312,2.814,2.506,0.034,-0.052
1141786,MgFe2Au,Fe,Au,Mg,-5.323,0.038,6.168694082176244,F-43m,5.12,5.0,5.0,0.0,0.0
527349,Fe2PbAu,Fe,Au,Pb,-5.465,0.432,6.398176563864024,Fm-3m,5.168,2.618,2.618,0.04,-0.064
526531,Fe2SbAu,Fe,Au,Sb,-5.751,0.249,6.269492212055914,Fm-3m,4.504,2.292,2.292,0.051,-0.064
527076,Fe2SiAu,Fe,Au,Si,-6.206,0.121,5.9283325564401705,Fm-3m,3.924,2.027,2.027,0.062,-0.093
526626,Fe2SnAu,Fe,Au,Sn,-5.761,0.188,6.239772071446631,Fm-3m,4.548,2.336,2.336,0.038,-0.128
1122457,ZnFe2Au,Fe,Au,Zn,-5.218,0.069,6.058247522677411,F-43m,5.108,2.449,2.693,0.043,-0.047
736021,AlCdFe2,Fe,Cd,Al,-5.122,0.194,5.997332147269451,F-43m,4.276,2.329,2.072,-0.036,-0.029
526759,CdFe2As,Fe,Cd,As,-5.155,0.387,6.0996685298698425,Fm-3m,4.248,2.211,2.211,-0.053,-0.047
736020,CdFe2B,Fe,Cd,B,-5.272,0.777,5.828319683017481,F-43m,4.632,2.446,2.181,-0.014,-0.02
526766,CdFe2Bi,Fe,Cd,Bi,-4.82,0.569,6.457809581760473,Fm-3m,4.328,2.282,2.282,-0.067,-0.066
736024,CdGaFe2,Fe,Cd,Ga,-4.893,0.244,6.153238209173279,F-43m,4.784,2.527,2.331,-0.028,-0.048
526656,CdFe2Ge,Fe,Cd,Ge,-5.2,0.335,6.121806748657982,Fm-3m,4.372,2.262,2.262,-0.033,-0.065
736027,CdInFe2,Fe,Cd,In,-4.699,0.36,6.417400564471839,F-43m,5.04,2.636,2.495,-0.029,-0.052
527738,MgCdFe2,Fe,Cd,Mg,-4.377,0.387,6.194375752859933,Fm-3m,4.884,2.542,2.542,-0.051,-0.037
526516,CdFe2Pb,Fe,Cd,Pb,-4.732,0.573,6.410399758298658,Fm-3m,4.62,2.396,2.396,-0.049,-0.054
526967,CdFe2Sb,Fe,Cd,Sb,-5.017,0.391,6.285327406334064,Fm-3m,3.976,2.089,2.089,-0.051,-0.054
526042,CdFe2Si,Fe,Cd,Si,-5.457,0.278,5.926359127281644,Fm-3m,3.176,1.692,1.692,-0.027,-0.079
527101,CdFe2Sn,Fe,Cd,Sn,-5.033,0.324,6.286947023079417,Fm-3m,4.172,2.189,2.189,-0.046,-0.105
748579,ZnCdFe2,Fe,Cd,Zn,-4.446,0.249,6.133595871979628,F-43m,4.816,2.494,2.45,-0.042,-0.051
716726,AlFe2Co,Fe,Co,Al,-7.135,-0.273,5.6713655757766,F-43m,4.924,0.0,0.0,0.0,0.0
733724,Fe2CoAs,Fe,Co,As,-7.149,-0.06,5.732065100169379,F-43m,5.912,2.778,1.858,1.217,0.034
733718,Fe2CoB,Fe,Co,B,-7.531,0.065,5.3422282125192515,F-43m,4.328,0.0,0.0,0.0,0.0
716736,Fe2CoBi,Fe,Co,Bi,-6.552,0.384,6.027576763211443,F-43m,5.984,2.835,1.993,1.167,-0.007
733722,GaFe2Co,Fe,Co,Ga,-6.844,-0.16,5.7121930432447465,F-43m,5.08,2.558,1.665,1.018,-0.093
716730,Fe2CoGe,Fe,Co,Ge,-7.251,-0.168,5.707612686596589,F-43m,5.064,2.677,1.471,0.98,-0.05
733725,InFe2Co,Fe,Co,In,-6.473,0.134,5.975903354834519,F-43m,5.932,2.643,2.22,1.247,-0.099
526823,MgFe2Co,Fe,Co,Mg,-6.118,0.194,5.791505599670521,Fm-3m,6.216,2.367,2.367,1.669,-0.03
733728,Fe2CoPb,Fe,Co,Pb,-6.495,0.357,6.110686275945821,F-43m,5.884,2.767,2.101,1.148,-0.061
716734,Fe2CoSb,Fe,Co,Sb,-6.937,0.019,5.960030629093527,F-43m,5.888,2.831,1.909,1.176,-0.008
733720,Fe2CoSi,Fe,Co,Si,-7.657,-0.374,5.575059153320083,F-43m,4.948,2.637,1.367,0.996,-0.025
733726,Fe2CoSn,Fe,Co,Sn,-6.918,-0.014,5.951309647452901,F-43m,5.336,2.713,1.749,1.002,-0.082
748020,ZnFe2Co,Fe,Co,Zn,-6.23,0.013,5.728654315982437,F-43m,5.896,2.48,2.249,1.303,-0.077
733120,AlFe2Cu,Fe,Cu,Al,-6.139,-0.12,5.76611233863637,F-43m,4.16,1.874,2.355,0.016,-0.035
525931,Fe2CuAs,Fe,Cu,As,-6.096,0.15,5.675839047410712,Fm-3m,1.452,0.734,0.734,0.074,-0.052
526628,Fe2CuB,Fe,Cu,B,-6.445,0.308,5.395515252174211,Fm-3m,3.324,1.681,1.681,0.129,-0.127
696504,Fe2CuBi,Fe,Cu,Bi,-5.627,0.465,6.25589417298193,F-43m,5.008,2.705,2.254,0.025,-0.003
733845,GaFe2Cu,Fe,Cu,Ga,-5.862,-0.021,5.792300524683204,F-43m,4.388,2.431,1.991,0.024,-0.066
733124,Fe2CuGe,Fe,Cu,Ge,-6.189,0.05,5.7988106955047165,F-43m,4.356,1.871,2.477,0.018,-0.034
733848,InFe2Cu,Fe,Cu,In,-5.575,0.188,6.053593930488124,F-43m,4.772,2.572,2.255,0.02,-0.069
526696,MgFe2Cu,Fe,Cu,Mg,-5.137,0.332,5.866689623417973,Fm-3m,4.652,2.375,2.375,0.053,-0.037
733851,Fe2CuPb,Fe,Cu,Pb,-5.573,0.436,6.202149792127899,F-43m,5.052,2.697,2.337,0.026,-0.027
733850,Fe2CuSb,Fe,Cu,Sb,-5.908,0.205,6.0325636887116705,F-43m,4.18,2.563,1.698,-0.019,-0.026
733843,Fe2CuSi,Fe,Cu,Si,-6.539,-0.099,5.657236140546423,F-43m,3.68,2.292,1.465,-0.009,-0.028
716829,Fe2CuSn,Fe,Cu,Sn,-5.946,0.116,6.059264543480697,F-43m,4.684,2.595,2.104,0.013,-0.053
748122,ZnFe2Cu,Fe,Cu,Zn,-5.311,0.088,5.789755996092771,F-43m,4.572,2.447,2.166,0.046,-0.053
744279,AlFe2Ir,Fe,Ir,Al,-7.689,-0.385,5.893375692703912,F-43m,5.044,2.759,2.02,0.325,-0.028
744284,Fe2AsIr,Fe,Ir,As,-7.475,0.056,5.979037961889963,F-43m,5.6,2.871,2.205,0.449,0.021
744278,Fe2BIr,Fe,Ir,B,-7.894,0.143,5.602040073040208,F-43m,4.78,2.608,1.881,0.253,-0.024
744289,Fe2BiIr,Fe,Ir,Bi,-6.968,0.41,6.273424629527979,F-43m,5.828,2.986,2.349,0.465,0.009
744282,GaFe2Ir,Fe,Ir,Ga,-7.34,-0.214,5.927725487411664,F-43m,5.144,2.765,2.129,0.298,-0.056
744283,Fe2GeIr,Fe,Ir,Ge,-7.655,-0.132,5.927725487411664,F-43m,5.008,2.831,1.921,0.261,-0.031
744285,InFe2Ir,Fe,Ir,In,-6.951,0.097,6.06811273877945,F-43m,5.296,2.798,2.257,0.319,-0.059
1147014,MgFe2Ir,Fe,Ir,Mg,-6.763,-0.01,6.0163995792389775,F-43m,5.728,2.722,2.606,0.493,-0.023
744288,Fe2IrPb,Fe,Ir,Pb,-6.931,0.362,6.285867371320834,F-43m,5.46,2.911,2.315,0.292,-0.042
744287,Fe2SbIr,Fe,Ir,Sb,-7.289,0.108,6.076646349955732,F-43m,5.332,2.823,2.086,0.394,-0.005
744280,Fe2SiIr,Fe,Ir,Si,-8.074,-0.35,5.811313628452157,F-43m,4.836,2.807,1.752,0.274,-0.015
744286,Fe2SnIr,Fe,Ir,Sn,-7.376,-0.03,6.120098536012995,F-43m,5.16,2.887,2.043,0.278,-0.05
1122455,ZnFe2Ir,Fe,Ir,Zn,-6.739,-0.055,5.926359127281644,F-43m,5.696,2.587,2.703,0.447,-0.034
733772,LiAlFe2,Fe,Li,Al,-5.643,-0.078,5.713010191493941,F-43m,3.46,2.189,1.486,-0.052,-0.051
716767,LiFe2As,Fe,Li,As,-5.928,-0.137,5.711702642053872,F-43m,4.008,2.606,1.401,-0.009,-0.013
733782,LiFe2Bi,Fe,Li,Bi,-5.441,0.197,6.187000163684306,F-43m,4.516,2.671,1.919,-0.016,-0.04
733775,LiGaFe2,Fe,Li,Ga,-5.451,-0.065,5.74582936380579,F-43m,3.796,2.284,1.687,-0.043,-0.102
733776,LiFe2Ge,Fe,Li,Ge,-5.91,-0.126,5.684104683611438,F-43m,3.012,2.404,0.698,-0.016,-0.061
716768,LiInFe2,Fe,Li,In,-5.194,0.114,6.0480584804400985,F-43m,4.436,2.498,2.136,-0.042,-0.106
733702,LiMgFe2,Fe,Li,Mg,-4.691,0.323,5.73725469370153,F-43m,3.688,1.803,2.114,-0.071,-0.037
716771,LiFe2Pb,Fe,Li,Pb,-5.323,0.231,6.171635958802554,F-43m,4.74,2.651,2.186,-0.025,-0.064
733780,LiFe2Sb,Fe,Li,Sb,-5.712,-0.055,5.977396434887362,F-43m,4.012,2.63,1.458,-0.015,-0.037
716763,LiFe2Si,Fe,Li,Si,-6.218,-0.234,5.560780388365257,F-43m,3.012,2.323,0.783,-0.019,-0.04
716769,LiFe2Sn,Fe,Li,Sn,-5.636,-0.03,6.01359878518486,F-43m,4.284,2.533,1.884,-0.027,-0.093
749035,LiZnFe2,Fe,Li,Zn,-4.828,0.116,5.763865717771616,F-43m,4.112,2.288,2.029,-0.056,-0.078
733705,MgAlFe2,Fe,Mg,Al,-5.454,0.022,5.978888769406573,F-43m,3.908,2.24,1.918,-0.023,-0.045
526389,MgFe2As,Fe,Mg,As,-5.59,0.112,5.792459483505554,Fm-3m,-0.004,-0.002,-0.002,0.0,0.0
733715,MgFe2Bi,Fe,Mg,Bi,-5.116,0.433,6.451408862364207,F-43m,4.724,2.632,2.218,-0.015,-0.006
733708,MgGaFe2,Fe,Mg,Ga,-5.26,0.037,6.005180710603966,F-43m,4.28,2.347,2.09,-0.019,-0.08
733709,MgFe2Ge,Fe,Mg,Ge,-5.623,0.073,5.979187146928248,F-43m,3.996,2.433,1.704,-0.012,-0.049
733711,MgInFe2,Fe,Mg,In,-5.012,0.207,6.262428601728084,F-43m,4.628,2.478,2.318,-0.02,-0.078
733714,MgFe2Pb,Fe,Mg,Pb,-5.026,0.44,6.259163092805018,F-43m,4.456,2.489,2.089,-0.012,-0.037
526905,MgFe2Sb,Fe,Mg,Sb,-5.421,0.148,6.054030508733579,Fm-3m,-0.392,-0.214,-0.214,0.005,0.013
733712,MgFe2Sn,Fe,Mg,Sn,-5.366,0.152,6.247706892101213,F-43m,4.248,2.489,1.956,-0.016,-0.073
733707,MgZnFe2,Fe,Mg,Zn,-4.732,0.124,5.983212332101065,F-43m,4.308,0.0,0.0,0.0,0.0
525744,MnFe2As,Fe,Mn,As,-7.628,-0.054,5.668379336220137,Fm-3m,4.004,0.627,0.627,2.704,-0.01
527255,MnFe2B,Fe,Mn,B,-8.037,0.043,5.323663032142041,Fm-3m,2.032,-0.094,-0.094,2.152,0.008
526974,MnFe2Bi,Fe,Mn,Bi,-6.992,0.428,6.084579882578214,Fm-3m,5.824,1.525,1.525,2.847,-0.075
525371,MnGaFe2,Fe,Mn,Ga,-7.242,-0.074,5.668711296007504,Fm-3m,2.036,-0.238,-0.238,2.457,-0.012
526624,MnFe2Ge,Fe,Mn,Ge,-7.68,-0.114,5.688228502263636,Fm-3m,3.008,0.161,0.161,2.644,-0.019
716756,MnInFe2,Fe,Mn,In,-6.898,0.192,6.083571309053272,F-43m,7.984,2.462,2.408,3.183,-0.11
526126,MgMnFe2,Fe,Mn,Mg,-6.46,0.337,5.752122719727653,Fm-3m,1.016,-0.735,-0.735,2.467,-0.007
733755,MnFe2Pb,Fe,Mn,Pb,-6.914,0.423,6.1967377913060435,F-43m,8.02,2.577,2.332,3.14,-0.076
526479,MnFe2Sb,Fe,Mn,Sb,-7.377,0.063,5.919213433358862,Fm-3m,4.052,0.599,0.599,2.867,-0.033
31335,MnFe2Si,Fe,Mn,Si,-7.888,-0.339,5.502566295495331,Fm-3m,-0.756,5.0,5.0,5.0,0.0
526542,MnFe2Sn,Fe,Mn,Sn,-7.283,0.106,5.916472210320946,Fm-3m,3.036,0.09,0.09,2.832,-0.036
748224,MnZnFe2,Fe,Mn,Zn,-6.639,0.088,5.803723332625852,F-43m,7.268,2.063,2.348,2.914,-0.074
733691,AlFe2Ni,Fe,Ni,Al,-6.772,-0.29,5.707612686596589,F-43m,4.708,2.593,1.772,0.444,-0.033
733696,Fe2NiAs,Fe,Ni,As,-6.717,-0.009,5.774441641886936,F-43m,5.3,2.721,2.092,0.396,0.039
733701,Fe2NiBi,Fe,Ni,Bi,-6.222,0.333,6.185048956078526,F-43m,5.572,2.843,2.323,0.367,0.01
733694,GaFe2Ni,Fe,Ni,Ga,-6.485,-0.182,5.73401229865467,F-43m,4.824,2.624,1.847,0.426,-0.067
733695,Fe2NiGe,Fe,Ni,Ge,-6.838,-0.137,5.755022706465332,F-43m,5.028,2.671,1.956,0.414,-0.025
733697,InFe2Ni,Fe,Ni,In,-6.146,0.08,5.97769496140411,F-43m,5.08,2.683,2.115,0.391,-0.075
527179,MgFe2Ni,Fe,Ni,Mg,-5.682,0.249,5.81210314475517,Fm-3m,5.34,2.408,2.408,0.663,-0.027
733700,Fe2NiPb,Fe,Ni,Pb,-6.159,0.312,6.120240923490037,F-43m,5.352,2.796,2.238,0.357,-0.036
733699,Fe2NiSb,Fe,Ni,Sb,-6.535,0.04,5.991097909774805,F-43m,5.004,2.723,2.009,0.254,-0.006
733692,Fe2SiNi,Fe,Ni,Si,-7.208,-0.306,5.6112020665872056,F-43m,4.636,2.554,1.719,0.378,-0.016
733698,Fe2NiSn,Fe,Ni,Sn,-6.529,-0.005,5.892761399467649,F-43m,5.02,2.681,2.007,0.361,-0.047
748274,ZnFe2Ni,Fe,Ni,Zn,-5.883,-0.021,5.736768568068488,F-43m,4.924,2.524,2.072,0.433,-0.064
735937,AlFe2Pd,Fe,Pd,Al,-6.694,-0.309,5.920887376111207,F-43m,4.784,2.765,1.959,0.185,-0.035
735942,Fe2AsPd,Fe,Pd,As,-6.584,0.027,6.045141011291314,F-43m,5.624,2.908,2.406,0.22,0.03
735936,Fe2BPd,Fe,Pd,B,-6.841,0.276,5.6359926599715715,F-43m,4.808,2.734,1.872,0.235,-0.044
735947,Fe2BiPd,Fe,Pd,Bi,-6.193,0.265,6.315156252304787,F-43m,5.576,2.912,2.448,0.163,0.006
735940,GaFe2Pd,Fe,Pd,Ga,-6.398,-0.192,5.958228382044097,F-43m,4.94,2.78,2.084,0.176,-0.071
735941,Fe2GePd,Fe,Pd,Ge,-6.703,-0.099,5.992880444217915,F-43m,5.24,2.84,2.21,0.193,-0.029
735943,InFe2Pd,Fe,Pd,In,-6.138,-0.01,6.194097747529897,F-43m,5.176,2.829,2.328,0.153,-0.075
525248,MgFe2Pd,Fe,Pd,Mg,-5.664,0.169,6.044995063898421,Fm-3m,5.532,2.693,2.693,0.312,-0.03
735946,Fe2PdPb,Fe,Pd,Pb,-6.141,0.233,6.327701981071067,F-43m,5.448,0.0,0.0,0.0,0.0
735945,Fe2SbPd,Fe,Pd,Sb,-6.455,0.023,6.226731613989562,F-43m,5.5,2.915,2.356,0.163,0.018
735938,Fe2SiPd,Fe,Pd,Si,-7.019,-0.215,5.863899061894965,F-43m,5.04,0.0,0.0,0.0,0.0
735944,Fe2SnPd,Fe,Pd,Sn,-6.513,-0.086,6.202011140831417,F-43m,5.264,2.869,2.28,0.154,-0.052
735939,ZnFe2Pd,Fe,Pd,Zn,-5.83,-0.065,5.967827799922308,F-43m,5.084,2.726,2.337,0.18,-0.062
744696,AlFe2Pt,Fe,Pt,Al,-7.043,-0.439,5.966180097577093,F-43m,5.02,2.83,2.055,0.214,-0.028
526925,Fe2AsPt,Fe,Pt,As,-6.785,0.046,5.995255508548286,Fm-3m,4.684,2.29,2.29,0.224,-0.07
744695,Fe2BPt,Fe,Pt,B,-7.133,0.205,5.612218220551214,F-43m,4.908,2.713,1.913,0.254,-0.019
744706,Fe2BiPt,Fe,Pt,Bi,-6.4,0.278,6.443582744696553,F-43m,5.86,2.998,2.576,0.23,0.012
744699,GaFe2Pt,Fe,Pt,Ga,-6.677,-0.251,5.8972121272921765,F-43m,5.02,2.78,2.074,0.21,-0.049
744700,Fe2GePt,Fe,Pt,Ge,-6.946,-0.122,6.009761886758804,F-43m,5.384,2.851,2.274,0.232,-0.014
744702,InFe2Pt,Fe,Pt,In,-6.407,-0.06,6.217777627146941,F-43m,5.352,2.867,2.391,0.185,-0.061
527253,MgFe2Pt,Fe,Pt,Mg,-6.067,-0.013,6.050099035329862,Fm-3m,5.644,2.677,2.677,0.395,-0.024
744705,Fe2PtPb,Fe,Pt,Pb,-6.334,0.26,6.296916270276914,F-43m,5.512,2.912,2.426,0.187,-0.024
744704,Fe2SbPt,Fe,Pt,Sb,-6.647,0.05,6.269763571656844,F-43m,5.672,2.941,2.42,0.225,0.026
744697,Fe2SiPt,Fe,Pt,Si,-7.307,-0.283,5.886611410498344,F-43m,5.18,2.78,2.128,0.245,-0.006
744703,Fe2SnPt,Fe,Pt,Sn,-6.751,-0.104,6.246476947802991,F-43m,5.432,2.908,2.351,0.188,-0.038
1122430,ZnFe2Pt,Fe,Pt,Zn,-6.153,-0.169,5.963631856936006,F-43m,5.304,2.749,2.424,0.225,-0.05
735951,AlFe2Rh,Fe,Rh,Al,-7.304,-0.396,5.871798769049552,F-43m,4.96,2.761,1.946,0.379,-0.039
735956,Fe2AsRh,Fe,Rh,As,-7.206,-0.072,5.955222211815309,F-43m,5.804,2.934,2.229,0.552,0.037
735950,Fe2BRh,Fe,Rh,B,-7.532,0.108,5.574887554958889,F-43m,4.776,2.669,1.791,0.357,-0.052
735961,Fe2BiRh,Fe,Rh,Bi,-6.732,0.249,6.236482786666604,F-43m,5.772,2.973,2.301,0.463,0.007
735954,GaFe2Rh,Fe,Rh,Ga,-6.997,-0.267,5.905175961582849,F-43m,5.036,2.78,2.029,0.34,-0.078
735955,Fe2GeRh,Fe,Rh,Ge,-7.347,-0.22,5.900430879189823,F-43m,5.016,2.865,1.848,0.347,-0.044
735957,InFe2Rh,Fe,Rh,In,-6.649,0.002,6.057956882578969,F-43m,5.148,2.802,2.168,0.327,-0.08
527552,MgFe2Rh,Fe,Rh,Mg,-6.266,0.091,6.005624355752641,Fm-3m,6.08,2.717,2.717,0.808,-0.027
735960,Fe2RhPb,Fe,Rh,Pb,-6.66,0.238,6.1668715133640655,F-43m,5.264,2.882,2.126,0.331,-0.05
735959,Fe2SbRh,Fe,Rh,Sb,-7.064,-0.063,6.1449161502756535,F-43m,5.492,2.918,2.156,0.411,-0.009
735952,Fe2SiRh,Fe,Rh,Si,-7.723,-0.396,5.788005334451728,F-43m,4.892,2.845,1.711,0.375,-0.025
735958,Fe2SnRh,Fe,Rh,Sn,-7.079,-0.129,6.066519069521588,F-43m,5.092,2.883,1.95,0.339,-0.063
1122438,ZnFe2Rh,Fe,Rh,Zn,-6.383,-0.095,5.910676827326817,F-43m,5.68,2.551,2.747,0.499,-0.052
735909,AlFe2Ru,Fe,Ru,Al,-7.614,-0.223,5.868703379156733,F-43m,4.948,2.549,2.104,0.395,-0.029
735914,Fe2AsRu,Fe,Ru,As,-7.622,-0.005,5.889226725341125,F-43m,4.908,2.805,1.795,0.269,-0.001
735908,Fe2BRu,Fe,Ru,B,-7.962,0.162,5.517848352762241,F-43m,3.2,2.329,0.759,0.015,0.019
735919,Fe2BiRu,Fe,Ru,Bi,-7.043,0.421,6.1618187691818225,F-43m,5.084,2.885,1.891,0.335,-0.027
735912,GaFe2Ru,Fe,Ru,Ga,-7.321,-0.109,5.908386044666819,F-43m,5.46,2.643,2.361,0.52,-0.058
735913,Fe2GeRu,Fe,Ru,Ge,-7.715,-0.105,5.8068883675186935,F-43m,4.872,2.733,1.796,0.364,-0.036
735915,InFe2Ru,Fe,Ru,In,-6.959,0.176,6.148163022424225,F-43m,5.796,2.791,2.494,0.619,-0.066
525528,MgFe2Ru,Fe,Ru,Mg,-6.621,0.22,5.989016944720366,Fm-3m,5.996,2.624,2.624,0.848,-0.032
735918,Fe2RuPb,Fe,Ru,Pb,-6.988,0.393,6.227831864767004,F-43m,5.376,2.86,2.211,0.398,-0.052
735917,Fe2SbRu,Fe,Ru,Sb,-7.44,0.044,6.103822740481298,F-43m,4.976,2.895,1.793,0.321,-0.023
735910,Fe2SiRu,Fe,Ru,Si,-8.129,-0.318,5.768838026825783,F-43m,4.62,2.726,1.61,0.301,-0.02
735916,Fe2SnRu,Fe,Ru,Sn,-7.423,0.01,6.121379784871644,F-43m,5.192,2.845,2.044,0.393,-0.065
748833,ZnFe2Ru,Fe,Ru,Zn,-6.667,0.104,5.902880906566779,F-43m,5.96,2.56,2.715,0.702,-0.025
416393,Hf2AlAg,Hf,Ag,Al,-6.726,-0.106,6.736549346515888,Fm-3m,0.0,0.0,0.0,0.0,0.0
415328,Hf2AgAs,Hf,Ag,As,-7.063,-0.217,6.713198901459208,Fm-3m,0.0,0.0,0.0,0.0,0.0
414667,Hf2AgB,Hf,Ag,B,-7.087,0.266,6.448845014833403,Fm-3m,0.0,0.0,0.0,0.0,0.0
415112,Hf2AgBi,Hf,Ag,Bi,-6.574,0.119,7.003861814670359,Fm-3m,0.0,0.0,0.0,0.0,0.0
414474,Hf2GaAg,Hf,Ag,Ga,-6.615,-0.174,6.727252185784057,Fm-3m,0.0,0.0,0.0,0.0,0.0
416619,Hf2AgGe,Hf,Ag,Ge,-7.01,-0.171,6.723950813597926,Fm-3m,0.0,0.0,0.0,0.0,0.0
416347,Hf2InAg,Hf,Ag,In,-6.377,-0.014,6.878332929423472,Fm-3m,0.0,0.0,0.0,0.0,0.0
414806,Hf2MgAg,Hf,Ag,Mg,-5.869,0.2,6.84605416808831,Fm-3m,0.0,0.0,0.0,0.0,0.0
415871,Hf2AgPb,Hf,Ag,Pb,-6.473,0.136,6.961420417368191,Fm-3m,0.0,0.0,0.0,0.0,0.0
