id,formula,X,Y,Z,energy,formation,volume,spacegroup,band_gap,tot_mag,X1_mag,X2_mag,Y_mag,Z_mag
414691,Hf2FePb,Hf,Fe,Pb,-7.718,0.263,19.479,Fm-3m,0.0,0.009,-0.004,-0.004,0.06,0.002
414674,Hf2FeSb,Hf,Fe,Sb,-8.148,-0.064,19.071,Fm-3m,0.0,0.603,0.02,0.02,2.225,0.056
415614,Hf2FeSi,Hf,Fe,Si,-8.718,-0.307,16.651,Fm-3m,0.0,0.495,-0.042,-0.042,1.966,0.054
416054,Hf2FeSn,Hf,Fe,Sn,-8.032,0.001,18.751,Fm-3m,0.0,0.004,-0.003,-0.003,0.033,0.001
414723,Hf2ZnFe,Hf,Fe,Zn,-7.549,-0.178,16.577,Fm-3m,0.0,-0.003,0.009,0.009,-0.038,0.001
415633,Hf2AlIr,Hf,Ir,Al,-8.621,-0.493,18.304,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416728,Hf2AsIr,Hf,Ir,As,-8.892,-0.538,18.206,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416591,Hf2BIr,Hf,Ir,B,-9.022,-0.161,16.244,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416552,Hf2BiIr,Hf,Ir,Bi,-8.321,-0.12,20.537,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415285,Hf2GaIr,Hf,Ir,Ga,-8.5,-0.551,18.146,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415017,Hf2GeIr,Hf,Ir,Ge,-8.844,-0.497,18.286,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416635,Hf2InIr,Hf,Ir,In,-8.197,-0.326,19.442,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415672,Hf2MgIr,Hf,Ir,Mg,-7.919,-0.342,18.628,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415025,Hf2IrPb,Hf,Ir,Pb,-8.245,-0.127,20.207,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414976,Hf2SbIr,Hf,Ir,Sb,-8.537,-0.316,19.766,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416096,Hf2SiIr,Hf,Ir,Si,-9.039,-0.492,17.776,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415456,Hf2SnIr,Hf,Ir,Sn,-8.514,-0.344,19.689,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415436,Hf2ZnIr,Hf,Ir,Zn,-8.045,-0.537,17.876,Fm-3m,0.0,0.0,0.0,0.0,0.0,0.0
416733,LiHf2Al,Hf,Li,Al,-6.458,-0.069,18.235,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414843,LiHf2As,Hf,Li,As,-6.784,-0.169,17.795,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414904,LiHf2B,Hf,Li,B,-6.963,0.158,14.712,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416727,LiHf2Bi,Hf,Li,Bi,-6.264,0.197,21.469,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415054,LiHf2Ga,Hf,Li,Ga,-6.339,-0.129,17.795,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415473,LiHf2Ge,Hf,Li,Ge,-6.764,-0.156,17.702,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416237,LiHf2In,Hf,Li,In,-6.063,0.069,20.089,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416361,LiHf2Mg,Hf,Li,Mg,-5.506,0.331,19.668,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415294,LiHf2Pb,Hf,Li,Pb,-6.166,0.212,20.88,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415537,LiHf2Sb,Hf,Li,Sb,-6.518,-0.036,19.925,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416701,LiHf2Si,Hf,Li,Si,-7.018,-0.21,16.992,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414895,LiHf2Sn,Hf,Li,Sn,-6.487,-0.056,20.0,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415809,LiHf2Zn,Hf,Li,Zn,-5.7,0.068,17.683,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416365,Hf2MgAl,Hf,Mg,Al,-6.348,-0.048,19.674,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415483,Hf2MgAs,Hf,Mg,As,-6.561,-0.035,19.532,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414709,Hf2MgB,Hf,Mg,B,-6.565,0.468,16.672,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416061,Hf2MgBi,Hf,Mg,Bi,-6.158,0.215,22.591,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416674,Hf2MgGa,Hf,Mg,Ga,-6.173,-0.052,19.425,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414353,Hf2MgGe,Hf,Mg,Ge,-6.536,-0.017,19.496,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416204,Hf2MgIn,Hf,Mg,In,-5.977,0.066,21.188,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414425,Hf2MgPb,Hf,Mg,Pb,-6.046,0.243,22.12,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415997,Hf2MgSb,Hf,Mg,Sb,-6.366,0.027,21.411,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414401,Hf2MgSi,Hf,Mg,Si,-6.758,-0.039,18.731,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416292,Hf2MgSn,Hf,Mg,Sn,-6.338,0.004,21.308,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416177,Hf2MgZn,Hf,Mg,Zn,-5.636,0.044,19.252,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415003,Hf2MnAl,Hf,Mn,Al,-8.363,-0.192,17.149,Fm-3m,0.0,0.0,0.0,0.0,0.0,0.0
414835,Hf2MnAs,Hf,Mn,As,-8.566,-0.168,17.423,Fm-3m,0.0,0.369,-0.178,-0.178,1.806,0.04
416356,Hf2MnB,Hf,Mn,B,-8.836,0.068,14.682,Fm-3m,0.0,0.0,0.0,0.0,0.0,0.0
416072,Hf2MnBi,Hf,Mn,Bi,-8.018,0.226,20.314,Fm-3m,0.0,0.416,-0.251,-0.251,2.232,0.022
414459,Hf2MnGa,Hf,Mn,Ga,-8.215,-0.223,16.987,Fm-3m,0.0,0.005,-0.018,-0.018,0.065,-0.002
415718,Hf2MnGe,Hf,Mn,Ge,-8.583,-0.192,17.354,Fm-3m,0.0,0.246,-0.235,-0.235,1.499,0.036
416133,Hf2MnIn,Hf,Mn,In,-7.884,0.03,18.803,Fm-3m,0.0,0.09,-0.231,-0.231,0.991,-0.018
415220,Hf2MgMn,Hf,Mn,Mg,-7.518,0.102,17.861,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414803,Hf2MnPb,Hf,Mn,Pb,-7.947,0.214,19.896,Fm-3m,0.0,0.301,-0.318,-0.318,1.97,0.03
415571,Hf2MnSb,Hf,Mn,Sb,-8.268,-0.004,19.235,Fm-3m,0.0,0.441,-0.202,-0.202,2.164,0.038
414698,Hf2MnSi,Hf,Mn,Si,-8.826,-0.236,16.693,Fm-3m,0.0,0.241,-0.196,-0.196,1.382,0.035
415637,Hf2MnSn,Hf,Mn,Sn,-8.267,-0.054,19.138,Fm-3m,0.0,0.275,-0.291,-0.291,1.803,0.028
416050,Hf2MnZn,Hf,Mn,Zn,-7.686,-0.135,16.679,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414369,Hf2AlNi,Hf,Ni,Al,-7.548,-0.242,17.486,Fm-3m,0.0,-0.001,-0.005,-0.005,-0.01,0.0
415752,Hf2NiB,Hf,Ni,B,-8.142,-0.103,14.784,Fm-3m,0.0,0.015,0.025,0.025,0.033,0.001
416572,Hf2NiBi,Hf,Ni,Bi,-7.294,0.085,19.952,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415892,Hf2GaNi,Hf,Ni,Ga,-7.466,-0.339,17.152,Fm-3m,0.0,-0.246,-0.207,-0.207,-0.397,-0.023
414818,Hf2NiGe,Hf,Ni,Ge,-7.879,-0.353,17.147,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415585,Hf2InNi,Hf,Ni,In,-7.131,-0.082,18.936,Fm-3m,0.0,-0.249,-0.198,-0.198,-0.418,-0.028
416278,Hf2MgNi,Hf,Ni,Mg,-6.697,0.058,18.144,Fm-3m,0.0,-0.006,-0.007,-0.007,-0.014,0.0
416744,Hf2NiPb,Hf,Ni,Pb,-7.226,0.07,19.592,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416715,Hf2NiSb,Hf,Ni,Sb,-7.553,-0.154,18.92,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416621,Hf2SiNi,Hf,Ni,Si,-8.104,-0.379,16.62,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416301,Hf2NiSn,Hf,Ni,Sn,-7.527,-0.179,18.969,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414838,Hf2ZnNi,Hf,Ni,Zn,-6.917,-0.231,16.833,Fm-3m,0.0,-0.003,-0.003,-0.003,-0.003,0.0
414695,Hf2AlPd,Hf,Pd,Al,-7.573,-0.365,18.61,Fm-3m,0.0,0.229,0.245,0.245,0.179,0.008
415714,Hf2AsPd,Hf,Pd,As,-7.967,-0.533,18.243,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415649,Hf2BPd,Hf,Pd,B,-8.032,-0.09,16.206,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414812,Hf2BiPd,Hf,Pd,Bi,-7.437,-0.156,20.711,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416433,Hf2GaPd,Hf,Pd,Ga,-7.48,-0.45,18.485,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416434,Hf2GePd,Hf,Pd,Ge,-7.915,-0.488,18.474,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414380,Hf2InPd,Hf,Pd,In,-7.205,-0.253,19.841,Fm-3m,0.0,0.218,0.244,0.244,0.142,0.01
414340,Hf2MgPd,Hf,Pd,Mg,-6.76,-0.103,19.279,Fm-3m,0.0,0.0,0.0,0.0,0.0,0.0
414704,Hf2PdPb,Hf,Pd,Pb,-7.346,-0.148,20.394,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414458,Hf2SbPd,Hf,Pd,Sb,-7.668,-0.367,19.951,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415709,Hf2SiPd,Hf,Pd,Si,-8.111,-0.483,17.831,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415194,Hf2SnPd,Hf,Pd,Sn,-7.622,-0.372,19.875,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415851,Hf2AlPt,Hf,Pt,Al,-7.941,-0.513,18.669,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416019,Hf2AsPt,Hf,Pt,As,-8.314,-0.66,18.381,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416324,Hf2BPt,Hf,Pt,B,-8.379,-0.218,16.536,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416821,Hf2BiPt,Hf,Pt,Bi,-7.762,-0.261,20.774,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415684,Hf2GaPt,Hf,Pt,Ga,-7.845,-0.595,18.567,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415093,Hf2GePt,Hf,Pt,Ge,-8.244,-0.597,18.622,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415370,Hf2InPt,Hf,Pt,In,-7.562,-0.39,19.756,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416353,Hf2MgPt,Hf,Pt,Mg,-7.208,-0.331,19.034,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414645,Hf2PtPb,Hf,Pt,Pb,-7.672,-0.254,20.406,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415300,Hf2SbPt,Hf,Pt,Sb,-7.982,-0.461,19.959,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416213,Hf2SiPt,Hf,Pt,Si,-8.429,-0.581,18.139,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415893,Hf2SnPt,Hf,Pt,Sn,-7.933,-0.463,19.934,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416152,Hf2ZnPt,Hf,Pt,Zn,-7.363,-0.555,18.258,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414399,Hf2AlRh,Hf,Rh,Al,-8.182,-0.45,18.258,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416537,Hf2AsRh,Hf,Rh,As,-8.515,-0.557,17.993,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415043,Hf2BRh,Hf,Rh,B,-8.636,-0.172,15.911,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416272,Hf2BiRh,Hf,Rh,Bi,-7.95,-0.145,20.488,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416311,Hf2GaRh,Hf,Rh,Ga,-8.073,-0.52,18.114,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416316,Hf2GeRh,Hf,Rh,Ge,-8.463,-0.512,18.106,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416140,Hf2InRh,Hf,Rh,In,-7.77,-0.295,19.41,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416648,Hf2MgRh,Hf,Rh,Mg,-7.409,-0.229,18.718,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415045,Hf2RhPb,Hf,Rh,Pb,-7.856,-0.135,20.06,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414761,Hf2SbRh,Hf,Rh,Sb,-8.176,-0.352,19.645,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416860,Hf2SiRh,Hf,Rh,Si,-8.668,-0.517,17.631,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414961,Hf2SnRh,Hf,Rh,Sn,-8.142,-0.368,19.58,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415516,Hf2ZnRh,Hf,Rh,Zn,-7.576,-0.464,17.782,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416031,Hf2AlRu,Hf,Ru,Al,-8.601,-0.386,18.047,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414864,Hf2AsRu,Hf,Ru,As,-8.826,-0.384,18.007,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415608,Hf2BRu,Hf,Ru,B,-9.008,-0.06,15.77,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415149,Hf2BiRu,Hf,Ru,Bi,-8.263,0.025,20.453,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414834,Hf2GaRu,Hf,Ru,Ga,-8.466,-0.43,17.867,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415129,Hf2GeRu,Hf,Ru,Ge,-8.81,-0.376,17.939,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416798,Hf2InRu,Hf,Ru,In,-8.158,-0.199,19.258,Fm-3m,0.0,,0.0,0.0,0.0,0.0
414621,Hf2MgRu,Hf,Ru,Mg,-7.861,-0.197,18.5,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416102,Hf2RuPb,Hf,Ru,Pb,-8.197,0.007,20.016,Fm-3m,0.0,,0.0,0.0,0.0,0.0
416030,Hf2SbRu,Hf,Ru,Sb,-8.486,-0.178,19.551,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415600,Hf2SiRu,Hf,Ru,Si,-9.027,-0.392,17.404,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415829,Hf2SnRu,Hf,Ru,Sn,-8.491,-0.235,19.462,Fm-3m,0.0,,0.0,0.0,0.0,0.0
415339,Hf2ZnRu,Hf,Ru,Zn,-7.991,-0.396,17.574,Fm-3m,0.0,,0.0,0.0,0.0,0.0
10345,Li2AlAg,Li,Ag,Al,-2.819,-0.256,14.923,F-43m,,,0.0,0.0,0.0,0.0
740018,Li2AgB,Li,Ag,B,-3.057,0.267,11.669,F-43m,0.0,,0.0,0.0,0.0,0.0
10355,Li2AgBi,Li,Ag,Bi,-2.991,-0.373,18.759,F-43m,,,0.0,0.0,0.0,0.0
740022,Li2GaAg,Li,Ag,Ga,-2.72,-0.308,15.374,F-43m,0.0,,0.0,0.0,0.0,0.0
740023,Li2AgGe,Li,Ag,Ge,-3.135,-0.325,15.235,F-43m,0.0,,0.0,0.0,0.0,0.0
10641,Li2InAg,Li,Ag,In,-2.605,-0.305,16.953,F-43m,,,0.0,0.0,0.0,0.0
10650,Li2AgPb,Li,Ag,Pb,-2.82,-0.278,18.088,F-43m,,,0.0,0.0,0.0,0.0
646946,Li2AgSb,Li,Ag,Sb,-3.119,-0.469,17.578,F-43m,0.591,,0.0,0.0,0.0,0.0
740020,Li2SiAg,Li,Ag,Si,-3.271,-0.261,14.16,F-43m,0.0,,0.0,0.0,0.0,0.0
10652,Li2AgSn,Li,Ag,Sn,-3.002,-0.402,16.936,F-43m,,,0.0,0.0,0.0,0.0
748506,Li2ZnAg,Li,Ag,Zn,-2.196,-0.226,15.33,F-43m,0.0,,0.0,0.0,0.0,0.0
742067,Li2AlAu,Li,Au,Al,-3.216,-0.515,14.683,F-43m,0.0,,0.0,0.0,0.0,0.0
742066,Li2BAu,Li,Au,B,-3.387,0.048,11.467,F-43m,0.0,,0.0,0.0,0.0,0.0
742077,Li2BiAu,Li,Au,Bi,-3.228,-0.453,19.232,F-43m,0.0,,0.0,0.0,0.0,0.0
742070,Li2GaAu,Li,Au,Ga,-3.041,-0.518,14.957,F-43m,0.0,,0.0,0.0,0.0,0.0
742071,Li2GeAu,Li,Au,Ge,-3.413,-0.492,15.125,F-43m,0.0,,0.0,0.0,0.0,0.0
742073,Li2InAu,Li,Au,In,-2.933,-0.488,17.19,F-43m,0.0,,0.0,0.0,0.0,0.0
1141286,Li2MgAu,Li,Au,Mg,-2.595,-0.447,16.417,F-43m,0.0,,0.0,0.0,0.0,0.0
742076,Li2PbAu,Li,Au,Pb,-3.103,-0.412,18.637,F-43m,0.0,,0.0,0.0,0.0,0.0
742075,Li2SbAu,Li,Au,Sb,-3.342,-0.548,17.748,F-43m,0.0,,0.0,0.0,0.0,0.0
742068,Li2SiAu,Li,Au,Si,-3.585,-0.464,13.889,F-43m,0.0,,0.0,0.0,0.0,0.0
742074,Li2SnAu,Li,Au,Sn,-3.301,-0.558,17.185,F-43m,0.0,,0.0,0.0,0.0,0.0
1121931,Li2ZnAu,Li,Au,Zn,-2.528,-0.446,14.931,F-43m,0.0,,0.0,0.0,0.0,0.0
446588,Li2CdAs,Li,Cd,As,-2.748,-0.411,16.263,Fm-3m,0.0,,0.0,0.0,0.0,0.0
740031,Li2CdB,Li,Cd,B,-2.588,0.255,12.622,F-43m,0.0,,0.0,0.0,0.0,0.0
446595,Li2CdBi,Li,Cd,Bi,-2.544,-0.361,19.546,Fm-3m,0.0,,0.0,0.0,0.0,0.0
740036,Li2CdGe,Li,Cd,Ge,-2.625,-0.296,16.696,F-43m,0.0,,0.0,0.0,0.0,0.0
740038,Li2CdIn,Li,Cd,In,-2.149,-0.296,18.252,F-43m,0.0,,0.0,0.0,0.0,0.0
647017,Li2CdSb,Li,Cd,Sb,-2.529,-0.411,17.486,Fm-3m,0.0,,0.0,0.0,0.0,0.0
18787,Li2CdSn,Li,Cd,Sn,-2.432,-0.352,17.088,Fm-3m,,,0.0,0.0,0.0,0.0
748557,Li2ZnCd,Li,Cd,Zn,-1.72,-0.23,16.233,F-43m,0.0,,0.0,0.0,0.0,0.0
716464,Li2AlCo,Li,Co,Al,-3.742,-0.085,12.314,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
734865,Li2CoAs,Li,Co,As,-4.239,-0.355,11.693,F-43m,0.0,0.003,0.0,0.0,0.012,0.0
734859,Li2CoB,Li,Co,B,-4.224,0.166,8.918,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
734870,Li2CoBi,Li,Co,Bi,-3.836,-0.105,15.236,F-43m,0.0,0.005,0.0,0.0,0.02,0.0
734863,Li2GaCo,Li,Co,Ga,-3.615,-0.136,12.079,F-43m,0.0,0.0,0.0,0.0,0.001,0.0
716468,Li2CoGe,Li,Co,Ge,-4.115,-0.238,11.956,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
734866,Li2InCo,Li,Co,In,-3.424,-0.024,14.219,F-43m,0.0,0.0,0.0,0.0,0.001,0.0
446652,Li2MgCo,Li,Co,Mg,-2.831,0.275,14.304,Fm-3m,0.0,0.002,0.0,0.0,0.012,0.0
734869,Li2CoPb,Li,Co,Pb,-3.653,-0.006,15.027,F-43m,0.0,0.004,0.0,0.0,0.018,0.0
734868,Li2CoSb,Li,Co,Sb,-4.043,-0.293,13.873,F-43m,0.0,0.002,0.0,0.0,0.007,0.0
716465,Li2CoSi,Li,Co,Si,-4.335,-0.258,11.042,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
716471,Li2CoSn,Li,Co,Sn,-3.907,-0.208,14.207,F-43m,0.0,0.003,0.0,0.0,0.01,0.0
747998,Li2ZnCo,Li,Co,Zn,-2.976,0.061,12.37,F-43m,0.0,0.004,0.0,-0.001,0.021,-0.001
734975,Li2AlCu,Li,Cu,Al,-3.004,-0.19,13.245,F-43m,0.0,,0.0,0.0,0.0,0.0
734974,Li2CuB,Li,Cu,B,-3.348,0.199,9.763,F-43m,0.0,,0.0,0.0,0.0,0.0
734985,Li2CuBi,Li,Cu,Bi,-3.188,-0.301,16.709,F-43m,0.0,,0.0,0.0,0.0,0.0
733015,Li2GaCu,Li,Cu,Ga,-2.896,-0.26,13.121,F-43m,0.0,,0.0,0.0,0.0,0.0
716564,Li2CuGe,Li,Cu,Ge,-3.359,-0.326,12.971,F-43m,0.0,,0.0,0.0,0.0,0.0
716566,Li2InCu,Li,Cu,In,-2.78,-0.222,15.232,F-43m,0.0,,0.0,0.0,0.0,0.0
446523,Li2MgCu,Li,Cu,Mg,-2.263,0.0,14.652,Fm-3m,0.0,,0.0,0.0,0.0,0.0
733021,Li2CuPb,Li,Cu,Pb,-3.011,-0.208,16.241,F-43m,0.0,,0.0,0.0,0.0,0.0
647156,Li2CuSb,Li,Cu,Sb,-3.282,-0.433,14.745,F-43m,0.598,,0.0,0.0,0.0,0.0
733013,Li2CuSi,Li,Cu,Si,-3.515,-0.281,11.99,F-43m,0.0,,0.0,0.0,0.0,0.0
17154,Li2CuSn,Li,Cu,Sn,-3.153,-0.354,14.477,F-43m,,,0.0,0.0,0.0,0.0
748100,Li2ZnCu,Li,Cu,Zn,-2.338,-0.145,13.294,F-43m,0.0,,0.0,0.0,0.0,0.0
734923,Li2AlFe,Li,Fe,Al,-3.881,0.08,12.545,F-43m,0.0,0.502,-0.02,-0.038,2.18,-0.054
732957,Li2FeAs,Li,Fe,As,-4.426,-0.238,12.491,F-43m,0.0,0.601,-0.015,-0.001,2.295,0.016
732951,Li2FeB,Li,Fe,B,-4.391,0.304,9.108,F-43m,0.0,0.316,-0.023,0.009,1.404,-0.098
716510,Li2FeBi,Li,Fe,Bi,-4.032,0.003,16.484,F-43m,0.0,0.657,-0.013,-0.013,2.543,0.012
734926,Li2GaFe,Li,Fe,Ga,-3.777,0.006,12.281,F-43m,0.0,0.555,-0.015,-0.033,2.341,-0.09
732956,Li2FeGe,Li,Fe,Ge,-4.292,-0.111,12.866,F-43m,0.0,0.608,-0.016,-0.004,2.395,-0.045
734929,Li2InFe,Li,Fe,In,-3.611,0.095,14.455,F-43m,0.0,0.622,-0.017,-0.028,2.569,-0.078
445699,Li2MgFe,Li,Fe,Mg,-3.072,0.339,14.459,Fm-3m,0.0,0.595,-0.056,-0.056,2.732,-0.033
734932,Li2FePb,Li,Fe,Pb,-3.838,0.113,15.129,F-43m,0.0,0.634,-0.015,-0.017,2.506,-0.036
716508,Li2FeSb,Li,Fe,Sb,-4.225,-0.17,14.927,F-43m,0.0,0.623,-0.018,-0.016,2.383,0.011
732953,Li2FeSi,Li,Fe,Si,-4.487,-0.106,11.107,F-43m,0.0,0.116,-0.006,0.002,0.495,-0.028
716507,Li2FeSn,Li,Fe,Sn,-4.097,-0.093,15.094,F-43m,0.0,0.633,-0.011,-0.015,2.504,-0.054
748151,Li2ZnFe,Li,Fe,Zn,-3.202,0.14,13.339,F-43m,0.0,0.595,-0.037,-0.051,2.653,-0.074
742028,Li2AlIr,Li,Ir,Al,-4.584,-0.485,13.17,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
742033,Li2AsIr,Li,Ir,As,-4.746,-0.421,13.143,F-43m,0.0,0.001,0.0,0.0,0.001,0.0
742027,Li2BIr,Li,Ir,B,-4.877,-0.045,10.093,F-43m,0.0,0.0,0.0,0.0,0.0,0.0
742038,Li2BiIr,Li,Ir,Bi,-4.406,-0.235,16.523,F-43m,0.0,-0.001,0.0,0.0,-0.001,0.0
742031,Li2GaIr,Li,Ir,Ga,-4.351,-0.431,13.373,F-43m,0.0,-0.001,0.0,0.0,-0.001,0.0
742032,Li2GeIr,Li,Ir,Ge,-4.765,-0.447,13.168,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
18511,Li2InIr,Li,Ir,In,-4.123,-0.292,15.4,F-43m,,,0.0,0.0,0.0,0.0
742037,Li2IrPb,Li,Ir,Pb,-4.272,-0.184,16.373,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
742036,Li2SbIr,Li,Ir,Sb,-4.637,-0.445,15.156,F-43m,0.0,0.0,0.0,0.0,0.001,0.0
742029,Li2SiIr,Li,Ir,Si,-5.054,-0.536,12.213,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
742035,Li2SnIr,Li,Ir,Sn,-4.581,-0.44,15.3,F-43m,0.0,-0.001,0.0,0.0,0.0,0.0
1121929,Li2ZnIr,Li,Ir,Zn,-3.695,-0.216,13.296,F-43m,0.0,-0.0,0.0,0.0,0.0,0.0
734847,Li2MgAl,Li,Mg,Al,-2.391,-0.121,17.476,F-43m,0.0,,0.0,0.0,0.0,0.0
446214,Li2MgAs,Li,Mg,As,-2.892,-0.395,16.361,Fm-3m,0.0,,0.0,0.0,0.0,0.0
734846,Li2MgB,Li,Mg,B,-2.725,0.278,12.503,F-43m,0.0,,0.0,0.0,0.0,0.0
446801,Li2MgBi,Li,Mg,Bi,-2.681,-0.337,20.237,Fm-3m,0.0,,0.0,0.0,0.0,0.0
734850,Li2MgGa,Li,Mg,Ga,-2.331,-0.24,16.56,F-43m,0.0,,0.0,0.0,0.0,0.0
734853,Li2MgIn,Li,Mg,In,-2.264,-0.25,19.036,F-43m,0.0,,0.0,0.0,0.0,0.0
734856,Li2MgPb,Li,Mg,Pb,-2.532,-0.272,19.954,F-43m,0.0,,0.0,0.0,0.0,0.0
446737,Li2MgSb,Li,Mg,Sb,-2.755,-0.392,18.881,Fm-3m,0.0,,0.0,0.0,0.0,0.0
734854,Li2MgSn,Li,Mg,Sn,-2.691,-0.379,18.888,F-43m,0.0,,0.0,0.0,0.0,0.0
734849,Li2MgZn,Li,Mg,Zn,-1.785,-0.135,16.682,F-43m,0.0,,0.0,0.0,0.0,0.0
716488,Li2MnAl,Li,Mn,Al,-4.127,0.014,14.203,F-43m,0.0,0.86,-0.004,-0.044,3.469,-0.076
734890,Li2MnAs,Li,Mn,As,-4.656,-0.288,13.665,F-43m,0.0,0.96,-0.009,-0.016,3.527,0.024
716487,Li2MnB,Li,Mn,B,-4.609,0.266,10.138,F-43m,0.0,0.77,0.032,-0.027,3.174,-0.175
716498,Li2MnBi,Li,Mn,Bi,-4.306,-0.091,17.881,F-43m,0.0,0.978,-0.027,-0.018,3.659,0.009
734888,Li2MnGa,Li,Mn,Ga,-4.057,-0.094,14.129,F-43m,0.0,0.913,0.008,-0.036,3.612,-0.123
